_id	lemma	newspaper	country	formality	_cws.model	_ctxt.model	model.x	model.y
gordel/noun/de_standaard_20020608_01_140/1751	gordel	de_standaard	Belgium	quality	onder/prep;sla/verb	"<small>een sfeertje heeft willen crëeren . Ons schaamteloosheid verwijten ,</small> zoals sommige advocaten hebben gedaan , dat is <u>onder</u><sup>2.099</sup> de <span class='target'>gordel</span> <u>slaan</u><sup>1.199</sup> . In mijn wetboek heb ik geen enkel artikel <small>over ' schaamteloosheid ' gevonden . " " Trouwens ,</small>"	-27.7426458814529	1.13579888106613
riem/noun/parool_20000720_4/180	riem	parool	Netherlands	popular	;wit/adj;uniform/noun;zwart/adj;pet/noun	"<small>oude foto's is te zien hoe ze is als ze</small> wèl in haar element is . Twintig mannen aan haar <span class='target'>riemen</span> - in <u>witte</u><sup>1.178</sup> <u>uniformen</u><sup>2.441</sup> met <u>zwarte</u><sup>1.368</sup> <u>petten</u><sup>3.156</sup> of in <u>zwarte</u><sup>1.368</sup> <small>uniformen met witte petten . Volgens het protocol salueerden die</small>"	-2.57180800691957	-18.6368759236375
gordel/noun/het_laatste_nieuws_20000317_01_50/181	gordel	het_laatste_nieuws	Belgium	popular	veiligheid_gordel/noun;wagen/noun;zonder/prep;letsel/noun	"<small>, waren alvast overtuigd van het nut van het dragen</small> van een <u>veiligheidsgordel</u><sup>5.69</sup> in de <u>wagen</u><sup>2.043</sup> . Koprol andquot; <u>Zonder</u><sup>1.928</sup> <span class='target'>gordel</span> zouden we <u>letsels</u><sup>2.879</sup> opgelopen hebben andquot; , vertelde Dieter Dewitte <small>uit Deinze . andquot; Het zou ernstige gevolgen hebben .</small>"	4.3577047963886	-5.65845114135736
riem/noun/de_standaard_20000426_01_97/435	riem	de_standaard	Belgium	quality	af/part;hart/noun;onder/prep;	"<small>wierp de doorgedreven herstructurering , die 273 miljoen euro opslorpte</small> , haar eerste vruchten <u>af</u><sup>1.752</sup> . Een <u>hart</u><sup>4.638</sup> <u>onder</u><sup>2.372</sup> de <span class='target'>riem</span> voor de aandeelhouders , die gisteren overigens unaniem de vroegere <small>Europees Commissaris van het Concurrentiebeleid , Karel Van Miert ,</small>"	-29.6126305774912	15.0104522993073
riem/noun/de_morgen_19990123_01_23/1326	riem	de_morgen	Belgium	quality	breed/adj;	"<small>Nogal damesachtig , en bazig . Zoals de strenge hemdjurk</small> van verschillende kleine grijze ruitjes , met een <u>brede</u><sup>2.433</sup> karamelkleurige <span class='target'>riem</span> , om de adem in te houden . Of de <small>brede grijze broek met een kort stierenvechtersjasje , overdadig met</small>"	-14.2406712288441	17.980062137681
veiligheid_gordel/noun/het_nieuwsblad_20040707_01_341/61	veiligheid_gordel	het_nieuwsblad	Belgium	popular	stel_op/verb;achter/prep;actie/noun;veiligheid_gordel/noun;politie_zone/noun	"<small>de Kruisstraat gingen onbekenden aan de haal met een aanhangwagen</small> . De aanhangwagen stond <u>opgesteld</u><sup>2.484</sup> <u>achter</u><sup>1.125</sup> een woning . TESSENDERLO <span class='target'>VEILIGHEIDSGORDEL</span> De <u>acties</u><sup>2.232</sup> in verband met de <u>veiligheidsgordel</u><sup>5.432</sup> in <u>politiezone</u><sup>3.552</sup> Beringen-Ham-Tessenderlo <small>werpen hun vruchten af . De politie schreef 83 pv's</small>"	4.36911622256668	-5.38364944980123
gordel/noun/parool_20020215_120/1699	gordel	parool	Netherlands	popular	;twintigste/num	"<small>. Meer toeristen trekken die komen voor de Amsterdamse cultuur</small> , zoals de zeventiende-eeuwse monumenten . Of voor de 20-40 <span class='target'>gordel</span> , de stadsuitbreidingen uit die jaren van de <u>twintigste</u><sup>2.519</sup> eeuw <small>, zoals ook Hofmeijer bepleit . Al lijkt het een</small>"	10.2611724445752	12.8981572687428
riem/noun/de_morgen_20010707_01_33/515	riem	de_morgen	Belgium	quality	draag/verb;strak/adj;jeans/noun;wit/adj;heup/noun;wit/adj	"<small>waarop in glinstersteentjes SPLASH ! is geborduurd . In de</small> stad <u>draagt</u><sup>2.651</sup> hij een <u>strakke</u><sup>2.709</sup> <u>jeans</u><sup>4.378</sup> , met een <u>witte</u><sup>1.178</sup> <span class='target'>riem</span> op de <u>heupen</u><sup>3.561</sup> en <u>witte</u><sup>1.178</sup> lakschoenen . Zelfs Alexander van <small>Slobbe , de Nederlander die bij SO van soberheid zijn</small>"	-10.0469669042551	-15.2448566087309
gordel/noun/het_laatste_nieuws_20040603_01_545/99	gordel	het_laatste_nieuws	Belgium	popular	september/noun;bruin/adj;	"<small>judo op achtjarige leeftijd . Daarvoor ging zijn voorkeur naar</small> kickboksen . Vorig jaar in <u>september</u><sup>1.003</sup> haalde hij zijn <u>bruine</u><sup>3.255</sup> <span class='target'>gordel</span> na een jaar op de Top Sportschool in Merksem te <small>hebben gezeten . Op een half jaar tijd had Jyohti</small>"	-14.8414169278375	-16.7151315386474
riem/noun/de_standaard_20041227_01_5/959	riem	de_standaard	Belgium	quality	7./num;Joeri/name;Jansen/name;8./num;Kristof/name;riem/noun	"<small>Petev Chemaoy ( NA ) 30:38 ; 6. Koen Van</small> Rie ( ACP ) 30:42 ; <u>7.</u><sup>1.485</sup> <u>Joeri</u><sup>1.962</sup> <u>Jansen</u><sup>1.612</sup> ( <span class='target'>RIEM</span> ) 30:51 ; <u>8.</u><sup>1.224</sup> <u>Kristof</u><sup>1.144</sup> Mouton ( <u>RIEM</u><sup>5.609</sup> ) 30:54 <small>; 9. Nicholas Cheboi ( NA ) 31:09 ; 10.</small>"	1.53411750945922	20.6386802836618
gordel/noun/algemeen_dagblad_20020423_106/469	gordel	algemeen_dagblad	Netherlands	popular	stoot/noun;onder/prep;	"<small>` giftige cadeaus ' voor de Duitsers in petto te</small> hebben . " Er zullen nog meer <u>stoten</u><sup>5.436</sup> <u>onder</u><sup>2.099</sup> de <span class='target'>gordel</span> volgen " , aldus Stoiber gisteren , " maar ík <small>zal netjes blijven . " De SPD'er zal de verkiezingen</small>"	-37.0648156748598	4.14991351403885
gordel/noun/parool_20000212_85/388	gordel	parool	Netherlands	popular	auto/noun;om/part;doe_om/verb	"<small>risico . En zoals je dat verkeersrisico kunt beperken door</small> je <u>auto</u><sup>2.033</sup> ieder jaar te laten keuren en braaf je <span class='target'>gordels</span> <u>om</u><sup>2.073</sup> te <u>doen</u><sup>5.007</sup> , kun je ook op een verantwoorde <small>manier met drugs omgaan . Iedereen heeft recht op zijn</small>"	-2.9620038777062	13.7892340144765
riem/noun/het_laatste_nieuws_20030919_01_332/93	riem	het_laatste_nieuws	Belgium	popular	sla/verb;nadien/pp	"<small>tegen het lijf liep . De man groette hen waarop</small> de daders hem begonnen te <u>slaan</u><sup>1.582</sup> en daarbij ook een <span class='target'>riem</span> gebruikten . De verdachten vluchtten <u>nadien</u><sup>1.606</sup> weg . De politie <small>bracht het slachtoffer over naar het Heilig-Hart-ziekenhuis . Winkeldief betrapt</small>"	-12.056569030714	9.7903824688745
gordel/noun/de_standaard_20040214_01_283/277	gordel	de_standaard	Belgium	quality	passagier/noun;vooraan/adv;1991/noun;draag/verb;achterin/pp;verplicht/verb;Buitenland/det	"<small>de autogordel in België verplicht voor de bestuurder en de</small> <u>passagier</u><sup>3.636</sup> <u>vooraan</u><sup>3.099</sup> . Sinds <u>1991</u><sup>1.212</sup> is het <u>dragen</u><sup>4.526</sup> van de <span class='target'>gordel</span> in personenwagens ook <u>achterin</u><sup>4.188</sup> <u>verplicht</u><sup>2.657</sup> . <u>Buitenlands</u><sup>7.266</sup> onderzoek leert dat <small>bestuurders en passagiers die de gordel dragen bij een ongeval</small>"	-0.0360589897662119	3.51482663928296
veiligheid_gordel/noun/het_laatste_nieuws_20040811_01_154/109	veiligheid_gordel	het_laatste_nieuws	Belgium	popular	bestuurder/noun;betrap/verb;draag/verb;hun/det;	"<small>moesten meteen een boete van 137,50 euro voor verkeersinbreuken en</small> 10 <u>bestuurders</u><sup>4.094</sup> werden <u>betrapt</u><sup>2.476</sup> op het niet <u>dragen</u><sup>5.259</sup> van <u>hun</u><sup>1.022</sup> <span class='target'>veiligheidsgordel</span> . ( KDL ) <small>. ( KDL )</small>"	-2.48532785987148	-2.1035230412038
riem/noun/nrc_handelsblad_19991221_94/291	riem	nrc_handelsblad	Netherlands	quality	leren/adj;stoel/noun	"<small>een kort verhaal , ` De onbeweeglijke Tze ' .</small> Een man zit in een klein kamertje , met <u>leren</u><sup>5.476</sup> <span class='target'>riemen</span> vastgesnoerd op een <u>stoel</u><sup>1.748</sup> achter een tafeltje en kijkt naar <small>slechts een klein stukje muur . Hij wil nooit meer</small>"	-11.9278559175694	-20.1794784558371
gordel/noun/de_standaard_19991116_01_18/928	gordel	de_standaard	Belgium	quality	hoofdstad/noun;rond/prep;stad/noun	"<small>dat geldt niet voor Oost-Jeruzalem zelf . Israël heeft West-</small> en Oost-Jeruzalem verenigd en uitgeroepen tot ondeelbare <u>hoofdstad</u><sup>1.207</sup> . Een <span class='target'>gordel</span> van joodse nederzettingen is <u>rond</u><sup>2.727</sup> de <u>stad</u><sup>1.053</sup> uitgebouwd , blijkbaar <small>met als doel de demografische verhoudingen in het voordeel van</small>"	20.5668841868375	10.569525341525
riem/noun/algemeen_dagblad_20001118_29/259	riem	algemeen_dagblad	Netherlands	popular	sla/verb;leren/adj;	"<small>een intelligentietest . Hij groeide op onder erbarmelijke omstandigheden .</small> Zijn geestelijk gestoorde moeder <u>sloeg</u><sup>1.582</sup> hem herhaaldelijk met een <u>leren</u><sup>5.476</sup> <span class='target'>riem</span> , sloot hem dagenlang op zonder eten of drinken en <small>dwong hem zijn eigen uitwerpselen te eten . Penry's zaak</small>"	-12.6578484827452	-20.2103057483326
gordel/noun/het_nieuwsblad_19991217_01_622/159	gordel	het_nieuwsblad	Belgium	popular	klik/verb;kind/noun;vast/adj;klik/verb	"<small>het kader van de actie " Wij willen dat het</small> <u>klikt</u><sup>2.776</sup> tussen ons " om ouders aan te sporen de <span class='target'>gordel</span> van hun <u>kinderen</u><sup>1.003</sup> <u>vast</u><sup>1.013</sup> te <u>klikken</u><sup>2.776</sup> . Tijdens de maanden <small>november en december hielden de politie en preventiewerkers preventieve acties</small>"	-8.9482963333349	18.1971333622577
riem/noun/het_nieuwsblad_20040206_02_245/512	riem	het_nieuwsblad	Belgium	popular	voor/fixed;daarna/pp;ga_af/verb;tijdje/noun;af/part	"<small>in de Sluitingsprijs voor eigen volk zou ik nog eens</small> graag sterk <u>voor</u><sup>1.106</sup> de dag komen . <u>Daarna</u><sup>1.636</sup> <u>gaat</u><sup>4.352</sup> de <span class='target'>riem</span> er voor een <u>tijdje</u><sup>1.777</sup> <u>af</u><sup>1.752</sup> . Ik heb de werken <small>aan mijn nieuwe huis een paar maanden stilgelegd . Dat</small>"	25.2719289537715	-11.0627151884924
riem/noun/de_morgen_20010322_01_13/66	riem	de_morgen	Belgium	quality	;beweeg/verb	"<small>Anastasios H. er gehangen hebben . Aan zijn lot overgelaten</small> . Tussen bed en begane grond , bengelend aan de <span class='target'>riem</span> die hem maandenlang belette te <u>bewegen</u><sup>1.225</sup> . Een katoenen lint <small>met klittenband en twee gespen , geslingerd om het matras</small>"	-17.2972400024514	9.08039035301532
riem/noun/de_standaard_20030203_01_90/1442	riem	de_standaard	Belgium	quality	roei/verb;	"<small>allochtonen in Borgerhout geen bewuste keuze is maar een kwestie</small> van pure noodzaak . Het onderwijs <u>roeit</u><sup>7.293</sup> er met de <span class='target'>riemen</span> die het heeft . Er zit geen bewuste strategie achter <small>. En precies daar is het mij , en met</small>"	50.1331461751589	9.9765764339466
gordel/noun/parool_20020826_118/794	gordel	parool	Netherlands	popular	kind/noun;om/part	"<small>weggesleept met de wieg achterin . En als ik de</small> garage ging dweilen , zette ik de <u>kinderen</u><sup>1.003</sup> met de <span class='target'>gordel</span> <u>om</u><sup>2.073</sup> in een autostoel , " herinnert moeder Door zich <small>. Sleutelen Zij kwam halverwege de jaren negentig vaste uren</small>"	-1.53804336038656	12.6788142534251
gordel/noun/het_laatste_nieuws_19990625_01_18/102	gordel	het_laatste_nieuws	Belgium	popular	Overijse/name;editie/noun;	"<small>immers op bosklassen gegaan . Jongeren uit heel Vlaanderen overrompelden</small> de Vlaams-Brabantse gemeente <u>Overijse</u><sup>2.887</sup> voor de vierde <u>editie</u><sup>1.474</sup> van de <span class='target'>Gordel</span> voor scholen . Ook de Antwerpse scholieren meldden zich massaal <small>voor een fietstocht van 25 of 50 kilometer of een</small>"	16.5667738452258	-8.81822270790625
gordel/noun/het_laatste_nieuws_19990712_01_378/403	gordel	het_laatste_nieuws	Belgium	popular	vast_klik/verb;maak_los/verb	"<small>niet van start gaan als de volgers hun gordels niet</small> <u>vastklikten</u><sup>6.561</sup> . Als een renner valt moet je eerst je <span class='target'>gordel</span> <u>losmaken</u><sup>3.117</sup> voor je kan uitstappen om te helpen . Ik <small>vrees dat de organisatoren in Lierde geen vrijwillige chauffeurs meer</small>"	6.65740136443946	16.2613825585859
riem/noun/het_laatste_nieuws_20020806_01_414/396	riem	het_laatste_nieuws	Belgium	popular	roei/verb;we/pron	"<small>een erfenis uit het verleden zitten opgezadeld . Saneren blijft</small> dus het leidmotief en sportief meteen ook <u>roeien</u><sup>7.293</sup> met de <span class='target'>riemen</span> die <u>we</u><sup>1.048</sup> hebben . Let wel , de tering echt <small>naar de nering zetten , zullen meer en meer clubs</small>"	49.0494297655366	12.8328719276711
riem/noun/algemeen_dagblad_20010110_46/131	riem	algemeen_dagblad	Netherlands	popular	wit/adj;we/pron	"<small>voorplecht , kaarsrechtop , een rijzige gestalte zonder gezicht ,</small> in <u>witte</u><sup>1.178</sup> windselen - de dode - en aan de <span class='target'>riemen</span> de kromgebogen veerman - Charon , zullen <u>we</u><sup>1.048</sup> maar zeggen <small>. Het enige wat ontbreekt , zijn die negen andere</small>"	-3.01133030082059	-18.0522394444143
gordel/noun/de_morgen_20020928_01_143/357	gordel	de_morgen	Belgium	quality	hoogte/prep;inzittend/adj;auto/noun	"<small>aanrichtten dan ze voorkwamen : de gesp bevond zich ter</small> <u>hoogte</u><sup>1.125</sup> van de onderbuik . In de beginjaren dienden die <span class='target'>gordels</span> meer om de <u>inzittenden</u><sup>4.126</sup> in de <u>auto</u><sup>2.033</sup> te houden dan <small>om ze te beschermen bij aanrijdingen . De Zweedse autobouwer</small>"	2.45658954789712	5.15290729963505
riem/noun/het_laatste_nieuws_20010803_01_378/254	riem	het_laatste_nieuws	Belgium	popular	;leg_af/verb	"<small>eerstejaarsnieuweling Stijn De Boeck ( Foto Goy ) . andquot;</small> Na mijn sterke veldritcampagne heb ik er een maand de <span class='target'>riem</span> <u>afgelegd</u><sup>4.052</sup> andquot; , zegt De Boeck . andquot; Begin april <small>ben ik gestart met de wegcompetitie . Van meet af</small>"	26.2379522747982	-4.21949320863409
riem/noun/het_nieuwsblad_20020926_01_207/245	riem	het_nieuwsblad	Belgium	popular	leg_af/verb;week_DIM/noun;af/part;batterij/noun;laad_op/verb	"<small>om te crossen , al mik ik daar niet meteen</small> op prijzen . Ik <u>leg</u><sup>4.052</sup> er hooguit een <u>weekje</u><sup>3.673</sup> de <span class='target'>riem</span> <u>af</u><sup>1.752</sup> om de <u>batterijen</u><sup>2.957</sup> op te <u>laden</u><sup>2.931</sup> . Met de <small>oefenschema's van ex-renner Koen Van Aerde wil ik me klaarstomen</small>"	23.7916179300607	-4.40822341998182
gordel/noun/het_nieuwsblad_20030903_01_28/107	gordel	het_nieuwsblad	Belgium	popular	draag/verb;	"<small>zat onze Delphine in de auto . Ze was nog</small> maar drie jaar oud . Gelukkig <u>droeg</u><sup>4.526</sup> ze toen haar <span class='target'>gordel</span> , maar sindsdien zit de schrik er nog in . <small>Ondertussen is het echt een gewoonte geworden om de gordel</small>"	-6.14946343839568	-4.57926226206975
riem/noun/de_morgen_20010912_01_80/484	riem	de_morgen	Belgium	quality	hart/noun;onder/prep;	"<small>clubs . Daar is men zich terdege van bewust .</small> Deze zaak is voor de spelers een <u>hart</u><sup>4.638</sup> <u>onder</u><sup>2.372</sup> de <span class='target'>riem</span> . " " David Paas heeft met het geding niets <small>te verliezen " , zegt zijn advocaat Mathieu Driessche .</small>"	-27.6676342532621	14.233420971503
gordel/noun/de_morgen_19990430_01_104/460	gordel	de_morgen	Belgium	quality	onder/prep;	"<small>van de schaamte al snel hebben weggeblazen en hun bevrijdingsijver</small> ook hebben laten doorsijpelen tot de duistere regionen <u>onder</u><sup>2.099</sup> de <span class='target'>gordel</span> . Die veronderstelling klopt , en ze klopt ook niet <small>. Pogingen om de arbeider een minder beladen of meer</small>"	-29.7530288005961	1.92721274230468
gordel/noun/de_morgen_20010824_01_33/856	gordel	de_morgen	Belgium	quality	kilo_meter/noun;rij/verb;vergeet/verb;om/part;doe_om/verb;campagne/noun	"<small>de Luxemburgse campagne zat in een wagen die amper 45</small> <u>kilometer</u><sup>1.632</sup> per uur <u>reed</u><sup>2.37</sup> . Hij was alleen <u>vergeten</u><sup>1.17</sup> een <span class='target'>gordel</span> <u>om</u><sup>2.073</sup> te <u>doen</u><sup>5.007</sup> . ' <u>Campagnes</u><sup>2.001</sup> hebben altijd resultaat , <small>maar slechts kortstondig . Langzamerhand daalt het aantal automobilisten die</small>"	-2.67995491529078	13.7020288934686
veiligheid_gordel/noun/het_nieuwsblad_20020111_01_443/605	veiligheid_gordel	het_nieuwsblad	Belgium	popular	draag/verb;geen/det;	"<small>onbevreesd alle deuren open waar een gevarenteken met een doodshoofd</small> op afgebeeld staat . De piloten in Thunderbirds <u>dragen</u><sup>5.259</sup> <u>geen</u><sup>1.215</sup> <span class='target'>veiligheidsgordel</span> en krijgen een kick van wolken uitlaatgassen . Winnie de <small>Pooh kruipt in bomen , rolt in de modder en</small>"	-6.19509705281585	-6.15479361794851
riem/noun/de_morgen_19990414_01_83/329	riem	de_morgen	Belgium	quality	roei/verb;	"<small>. Heeft u ze ergens gezien ? " Belachelijk ?</small> Misschien . Maar een mens moet blijven <u>roeien</u><sup>7.293</sup> met de <span class='target'>riemen</span> die hij heeft . Wat ons natuurlijk dadelijk naar een <small>overpeinzing over het woord ' schip ' zou leiden .</small>"	49.6310442213811	9.30151242668107
veiligheid_gordel/noun/algemeen_dagblad_20000429_84/35	veiligheid_gordel	algemeen_dagblad	Netherlands	popular	omdat/comp;Ford/name	"<small>van een automobiliste uit Kentucky dik vier miljoen gulden betalen</small> . De rechter wees deze schadevergoeding toe , <u>omdat</u><sup>1.454</sup> de <span class='target'>veiligheidsgordel</span> in de <u>Ford</u><sup>2.364</sup> Escort , waarmee de vrouw in 1994 <small>een ongeluk had gekregen , ondeugdelijk was . De vrouw</small>"	5.04129195026353	6.1435853193786
gordel/noun/het_nieuwsblad_20030621_01_380/159	gordel	het_nieuwsblad	Belgium	popular	controle/noun;draag/verb;bestuurder/noun	"<small>De wijkpolitie van Gistel en de politie van Oostende hield</small> de voorbije dagen regelmatig <u>controle</u><sup>2.076</sup> op het <u>dragen</u><sup>4.526</sup> van de <span class='target'>gordel</span> en het niet-handenvrij bellen . Telkens werden daarbij diverse <u>bestuurders</u><sup>2.946</sup> <small>en inzittenden betrapt op het niet dragen ervan . Woensdagavond</small>"	-2.75894138989442	-2.86758001246181
riem/noun/het_laatste_nieuws_20021014_01_176/720	riem	het_laatste_nieuws	Belgium	popular	roei/verb;we/pron	"<small>kwam mijn bedrijf in aanmerking voor overheidssteun , subsidies of</small> welke verminderingen dan ook . Wij moeten <u>roeien</u><sup>7.293</sup> met de <span class='target'>riemen</span> die <u>we</u><sup>1.048</sup> hebben . Elke cent telt . Elke morgen <small>nemen we met de daver op het lijf de briefwisseling</small>"	48.0747116976368	10.107034215688
riem/noun/nrc_handelsblad_20010917_91/129	riem	nrc_handelsblad	Netherlands	quality	riem/noun;Wolff/name	"<small>kinderen , mijn vrouw , mijn vrienden en kennissen :</small> <u>Riem</u><sup>5.609</sup> , pak je gitaar , dóe iets ! " <span class='target'>Riem</span> de <u>Wolff</u><sup>3.938</sup> ( 58 ) , de overgebleven helft van <small>de zoet zingende Blue Diamonds , houdt donderdag de cd</small>"	1.3140902130334	20.9436156002506
riem/noun/het_laatste_nieuws_20030412_01_677/541	riem	het_laatste_nieuws	Belgium	popular	daarna/adv;af/prep	"<small>nog te verbeteren . Als ik daarin slaag , zal</small> ik gelukkig zijn . andquot; andquot; En <u>daarna</u><sup>1.191</sup> gaat de <span class='target'>riem</span> er <u>af</u><sup>4.29</sup> , want ik heb nood aan een maand <small>zonder fiets . Maandag begint de vakantie . Op 20</small>"	18.7163909244194	-16.410526201999
riem/noun/het_laatste_nieuws_20000515_01_179/6218	riem	het_laatste_nieuws	Belgium	popular	1500_meter/noun;1./num;Tom/name;Compernolle/name;2./num	"<small>( AVT ) 1.52.93 ; 2. Filip Goemaere ( HERA</small> ) 1.54.08 . - <u>1500m</u><sup>4.863</sup> : <u>1.</u><sup>1.866</sup> <u>Tom</u><sup>1.592</sup> <u>Compernolle</u><sup>4.698</sup> ( <span class='target'>RIEM</span> ) 3.51.76 ; <u>2.</u><sup>1.986</sup> Gert De Meyer ( LIER ) <small>3.59.59 . - 3000m : 1. Noridine Amrani ( RIEM</small>"	8.1960338721617	-19.3230152982877
riem/noun/volkskrant_20001202_103/199	riem	volkskrant	Netherlands	quality	laars/noun;gesp/noun	"<small>de Mexicanen . Hij gaat graag verkleed als cowboy ,</small> met opzichtige <u>laarzen</u><sup>3.699</sup> waarin zijn naam is gegraveerd en een <span class='target'>riem</span> met het woord Fox op de grote <u>gesp</u><sup>7.399</sup> rond zijn <small>spijkerbroek . Op zijn verkiezingsbijeenkomsten arriveerde hij op de motor</small>"	-17.2175394163869	-7.1634976424568
gordel/noun/de_standaard_20030424_01_32/257	gordel	de_standaard	Belgium	quality	snelheid/noun;alcohol/noun;prioriteit/noun;voren/adv;gauw/adj	"<small>denktank formuleerde de regering de doelstelling het aantal verkeersslachtoffers tegen</small> 2010 te halveren . Overdreven <u>snelheid</u><sup>2.728</sup> , <u>alcohol</u><sup>3.095</sup> en de <span class='target'>gordel</span> kwamen als drie <u>prioriteiten</u><sup>1.237</sup> naar <u>voren</u><sup>1.246</sup> , maar al <u>gauw</u><sup>1.16</sup> <small>werd snelheid allesoverheersend . In haar befaamde verkeerswet wijzigde de</small>"	0.00609535829617179	-12.6608605897847
