_id	lemma	newspaper	country	formality	_cws.model	_ctxt.model	model.x	model.y
babbel/noun/de_standaard_19990206_01_57/38	babbel	de_standaard	Belgium	quality	hen/pron;gezellig/adj;nodig_uit/verb	"<small>Verenigde Vleeshouwers van Gent en Omliggende zoeken contact met hun</small> niet meer zo actieve collega's om <u>hen</u><sup>1.07</sup> op een <u>gezellige</u><sup>4.975</sup> <span class='target'>babbel</span> uit te <u>nodigen</u><sup>3.057</sup> . Contactadres : secretariaat , Gandastraat 17 <small>, 9000 Gent . Camping . Ph. Matton , Steenweg</small>"	14.3550305033908	12.1762980501831
babbel/noun/het_nieuwsblad_19990423_01_51/219	babbel	het_nieuwsblad	Belgium	popular	terecht/part;kan_terecht/verb;koffie/noun;	"<small>Neptune aan de Steenhouwersvest over een aparte ruimte waar de</small> klanten <u>terecht</u><sup>2.398</sup> <u>konden</u><sup>3.375</sup> voor <u>koffie</u><sup>2.766</sup> , thee én een sociale <span class='target'>babbel</span> . De cafétafeltjes zijn inmiddels verhuisd naar de boekenwinkel zelf <small>. Wie zich nu bij de koffie wil verdiepen in</small>"	9.61315509061315	9.40822068859958
praatje/noun/parool_20010331_129/180	praatje	parool	Netherlands	popular	mens/noun;verveel/verb	"<small>wij zwarten maken hier de dienst uit ' , '</small> ga in Buitenveldert wonen en daar de <u>mensen</u><sup>1.089</sup> met je <span class='target'>praatjes</span> <u>vervelen</u><sup>2.085</sup> ' en nog een aantal voor mij althans onverstaanbare <small>schimpscheuten . Wat is nu de achtergrond van zijn stukje</small>"	-2.66557645145763	4.66129426672031
babbel/noun/het_nieuwsblad_20030331_01_241/92	babbel	het_nieuwsblad	Belgium	popular	;met/prep;Tom/name	"<small>werkloosheid , eindelijk opnieuw als stewardess mee met een vliegtuig</small> , van SN Brussels Airlines ( SNBA ) . Een <span class='target'>babbel</span> <u>met</u><sup>1.043</sup> Lutgarde . door Paul KEYENBERG Lichtaart De kinderen <u>Tom</u><sup>1.245</sup> <small>en Romy kunnen sinds deze week weer naar boven kijken</small>"	-14.0071127340644	-0.868144926390741
praatje/noun/het_laatste_nieuws_19990225_01_255/161	praatje	het_laatste_nieuws	Belgium	popular	;maak/verb	"<small>tot 24 maart . En ook dan organiseert de bibliotheek</small> verschillende activiteiten . Zo komt jeugdschrijfster Colette Janssens langs een <span class='target'>praatje</span> te <u>maken</u><sup>2.248</sup> met jeugdige lezers . - DND . Foto <small>maken met jeugdige lezers . - DND . Foto JDB</small>"	-0.901905589554347	-20.5117094175964
praatje/noun/de_standaard_19990409_01_29/1207	praatje	de_standaard	Belgium	quality	assistent/noun;sla/verb	"<small>Door de bouw van sociale woningen , bijvoorbeeld . Of</small> het aanwerven van sociaal <u>assistenten</u><sup>1.214</sup> bij de politie . Die <span class='target'>praatjes</span> over Marokkaanse jongeren die de metro kort en klein <u>slaan</u><sup>3.579</sup> <small>, omdat ze te weinig sociale kansen hebben ... Dat</small>"	2.89497368061057	24.2666750429896
praatje/noun/volkskrant_20031022_55/325	praatje	volkskrant	Netherlands	quality	beu/adj;houd/verb	"<small>pauze van de voorzittersverkiezing dat hij de bemoeizucht van de</small> VVD-politici <u>beu</u><sup>1.575</sup> was . Dat Erica Terpstra een ' politiek <span class='target'>praatje</span> ' had <u>gehouden</u><sup>1.594</sup> , ' vooruit ' , maar dat <small>die Haagse lui zich met een sportverkiezing hadden bemoeid ,</small>"	-12.3348870042989	21.6527922708128
praatje/noun/algemeen_dagblad_20040519_89/239	praatje	algemeen_dagblad	Netherlands	popular	;vaak/adj	"<small>het wel erg dat ik deze gewone dingen nu als</small> een luxe in plaats van een vanzelfsprekendheid ervaar . 2Dat <span class='target'>praatje</span> hebben we te <u>vaak</u><sup>1.188</sup> gehoord in het verleden ; was <small>het met het kwartje van Kok ook al niet zo</small>"	-13.9409364388453	13.8558859716256
praatje/noun/de_standaard_20020927_01_79/654	praatje	de_standaard	Belgium	quality	;maak/verb	"<small>gisteren nog een open vraag . Waarnemers merkten op dat</small> AvH veel geld had kunnen besparen door op voorhand een <span class='target'>praatje</span> met NPM te <u>maken</u><sup>2.248</sup> . Bertrand lijkt niet geneigd die <small>theorie te onderschrijven . " Hadden we geweten dat NPM</small>"	0.957697856791434	-21.5076533934179
babbel_DIM/noun/het_laatste_nieuws_19990827_01_9/108	babbel_DIM	het_laatste_nieuws	Belgium	popular	een/det;altijd/adv;een/det	"<small>, in het gemeentehuis of op een of andere festiviteit</small> , hoe druk hij het ook mocht hebben , <u>een</u><sup>1.11</sup> <span class='target'>babbeltje</span> kon er <u>altijd</u><sup>1.568</sup> af . <u>Een</u><sup>1.11</sup> ongelooflijke man . Ook <small>Luc Coppieters , een ex-klasgenoot van Nuyts , is aangeslagen</small>"	-5.8973720475398	1.24184781008498
praatje/noun/het_laatste_nieuws_20030626_01_421/79	praatje	het_laatste_nieuws	Belgium	popular	buurt/noun;maak/verb;zomaar/adv;drink/verb	"<small>begaf om naar zijn garage te rijden . Agenten die</small> net in die <u>buurt</u><sup>1.183</sup> waren , <u>maakten</u><sup>2.248</sup> toevallig <u>zomaar</u><sup>1.807</sup> een <span class='target'>praatje</span> met hem , maar roken dat hij alcohol had <u>gedronken</u><sup>1.965</sup> <small>. De tuinman gaf later toe dat hij een fles</small>"	-1.10438534200735	-12.224253472434
babbel/noun/de_morgen_20030812_01_63/314	babbel	de_morgen	Belgium	quality	kort/adj;met/prep	"<small>dit weekend getuigt van een prangende behoefte om elkaar terug</small> te vinden " , zegt Bové zelf in een <u>korte</u><sup>1.694</sup> <span class='target'>babbel</span> <u>met</u><sup>1.043</sup> Libération . " Dit samenzijn heeft als een katalysator <small>gewerkt : enerzijds de tegenstand tegen de Wereldhandelsorganisatie en de</small>"	-15.1549709423332	-2.15867148082742
praatje/noun/algemeen_dagblad_20030927_124/148	praatje	algemeen_dagblad	Netherlands	popular	maak/verb;tijd/noun;	"<small>hij het compliment in ontvangst neemt . In de deur</small> van de kleine keuken <u>maakt</u><sup>2.248</sup> hij <u>tijd</u><sup>1.212</sup> voor een snel <span class='target'>praatje</span> . " Ik heb helaas niet veel walvisvlees meer liggen <small>, volgend jaar moet ik het gerecht van de kaart</small>"	0.293861323963363	-17.8089505135959
praatje/noun/nrc_handelsblad_20000118_0/562	praatje	nrc_handelsblad	Netherlands	quality	klant/noun;houd/verb	"<small>opdringen " , las de Leidse chaufffeur mijn gedachten .</small> " Wacht af of de <u>klant</u><sup>1.684</sup> zin heeft in een <span class='target'>praatje</span> . " Ik bleef het gevoel <u>houden</u><sup>1.594</sup> van een surrealistische <small>droom , maar daar werd ik bij het afrekenen snel</small>"	-11.6076242533216	17.9367629740178
babbel/noun/het_nieuwsblad_20010123_01_444/22	babbel	het_nieuwsblad	Belgium	popular	grondig/adj;met/prep;Chris/name	"<small>Ontslagbrief nog niet gepost Burgemeester Stefaan De Clerck wil eerst</small> nog niet gepost Burgemeester Stefaan De Clerck wil eerst <u>grondige</u><sup>1.547</sup> <span class='target'>babbel</span> <u>met</u><sup>1.043</sup> <u>Chris</u><sup>1.076</sup> Botterman , opvolger in Kamer KORTRIJK , DENTERGEM <small>Bernard VANCRAEYNEST Kondigde burgemeester Stefaan De Clerck in volle CVP-verkiezingscampagne</small>"	-13.1560020612805	1.56091173672226
praatje/noun/volkskrant_20020322_134/655	praatje	volkskrant	Netherlands	quality	;kom_aan/verb	"<small>heeft . In de persoon van oom Oscar schenkt hij</small> de Van Lookerens nog een flierefluitende toneelspeler , die behalve <span class='target'>praatjes</span> ook beschikt over daadkracht wanneer het erop aan <u>komt</u><sup>1.058</sup> , <small>maar hij wordt door zijn familie niet serieus genomen .</small>"	12.9560506205244	0.908389099016816
praatje/noun/parool_19990809_75/20	praatje	parool	Netherlands	popular	maak/verb;verzorger/noun	"<small>Oude bekenden zag Richard Knopper genoeg . Na de wedstrijd</small> genoeg . Na de wedstrijd tegen Feyenoord <u>maakte</u><sup>2.248</sup> hij een <span class='target'>praatje</span> met de Rotterdamse <u>verzorger</u><sup>2.36</sup> Gerard Meijer . Volgde een korte <small>omhelzing met zijn voormalige ploeggenoot Christian Gyan . Even verderop</small>"	2.93470262606709	-23.5346082234334
babbel/noun/het_laatste_nieuws_20021211_01_393/492	babbel	het_laatste_nieuws	Belgium	popular	andquot;/punct;met/prep;voer/verb	"<small>de moord omstandig werd verhoord , ongetwijfeld op haar hoede</small> was . <u>andquot;</u><sup>1.038</sup> Maar de inhoud van haar veel langere <span class='target'>babbels</span> die ze via haar gsm <u>met</u><sup>1.043</sup> Schmeitz <u>voerde</u><sup>1.075</sup> , kennen <small>we niet andquot; , aldus de verdedigers . Als raadsman</small>"	-12.2583716661087	0.0270841644738929
praatje/noun/de_morgen_20010126_01_11/250	praatje	de_morgen	Belgium	quality	sommig/adj;	"<small>? Tussen twintig min en vijftig plus . Cartoonisten .</small> <u>Sommigen</u><sup>1.374</sup> die de krant lezen , anderen die voor een <span class='target'>praatje</span> komen . Goed voor een afspraak . De (pop)muziek staat <small>zacht . Prijs ? Een ristretto ( klein kopje ,</small>"	4.24596355023465	3.57899110675897
babbel_DIM/noun/het_laatste_nieuws_20040320_02_115/304	babbel_DIM	het_laatste_nieuws	Belgium	popular	dorp/noun;een/det;met/prep;jongere/noun	"<small>nemen , maar de agenten maakten zich kennelijk weinig zorgen</small> over de zoveelste actie in hun <u>dorp</u><sup>1.613</sup> . Na <u>een</u><sup>1.11</sup> <span class='target'>babbeltje</span> <u>met</u><sup>1.154</sup> de woordvoerder lieten ze de <u>jongeren</u><sup>1.237</sup> begaan . FORT-ALARM <small>Een paar keer klonk andapos; Fort-alarm andapos; . Als de</small>"	-6.25346777697627	-1.29545982450112
praatje/noun/parool_19990122_109/1331	praatje	parool	Netherlands	popular	niks/adv;	"<small>Oibibio-restaurant afdalend oefent hij op een nieuwe act : die</small> van de chagrijnige auralezeres . <u>Niks</u><sup>1.711</sup> fraaie kleuren en positieve <span class='target'>praatjes</span> . " Nee , ik zie bij jou alleen maar <small>zwart en een klein beetje poepbruin . Ik zie dat</small>"	4.0232361652264	-26.0386650199781
praatje/noun/de_standaard_20010908_01_127/3853	praatje	de_standaard	Belgium	quality	altijd/adv;maak/verb;mens/noun	"<small>zijn collega " , zegt Carpentier . Daarom gaan er</small> sinds Euro2000 <u>altijd</u><sup>1.187</sup> sociaal-assistenten en psychologen mee . Ze <u>maken</u><sup>2.248</sup> <span class='target'>praatjes</span> met de <u>mensen</u><sup>1.089</sup> die zitten te wachten in de overvalwagens <small>. En elk peloton heeft zijn vertrouwensmensen gekregen . Die</small>"	1.54312360226568	-14.8849064652123
praatje/noun/het_laatste_nieuws_20010616_01_174/126	praatje	het_laatste_nieuws	Belgium	popular	tuin/noun;houd/verb;	"<small>bij de Forges de Clabecq . Nu probeert hij zijn</small> <u>tuin</u><sup>1.247</sup> zo netjes mogelijk te <u>houden</u><sup>1.594</sup> of <u>houdt</u><sup>1.594</sup> hij een <span class='target'>praatje</span> met de boer op het naastgelegen veld . Het gouden <small>paar kreeg twee dochters , Anny en Linda , en</small>"	-14.9434199849018	21.0256972909979
praatje/noun/algemeen_dagblad_20040710_107/199	praatje	algemeen_dagblad	Netherlands	popular	maak/verb;	"<small>zijn nabeschouwing . " Ik had er wel schrik voor</small> . Op 100 kilometer van de aankomst <u>maakte</u><sup>2.248</sup> ik een <span class='target'>praatje</span> aan de auto van de ploegleiders . Van hen hoorde <small>ik dat Patrick ( Lefevere , de manager , red.</small>"	0.963406706486437	-20.3528230768763
babbel/noun/het_nieuwsblad_20021209_01_303/132	babbel	het_nieuwsblad	Belgium	popular	los/adj;met/prep;Johan/name	"<small>hij de leiding . Vandaag laat hij zeven vaste en</small> vijftien <u>losse</u><sup>3.59</sup> medewerkers in de Antwerpse bodem woelen . Een <span class='target'>babbel</span> <u>met</u><sup>1.043</sup> <u>Johan</u><sup>1.15</sup> Veeckman . Uw memorabelste moment in die zeventien <small>jaar als stadsarcheoloog ? " Wij bekijken onze job niet</small>"	-20.4843802872455	-6.51178505181966
babbel/noun/het_nieuwsblad_20021217_01_578/93	babbel	het_nieuwsblad	Belgium	popular	;met/prep;Geert/name	"<small>Association . Amy Lee Bennet trad eerder al op in</small> Nashville , maar vindt ook deze prijs belangrijk . Een <span class='target'>babbel</span> <u>met</u><sup>1.043</sup> Amy Lee Bennet . door <u>Geert</u><sup>1.59</sup> DENISSEN is beste <small>Belgische countryzangeres Was Nashville het einde ? " Ooit was</small>"	-14.4079637356736	0.169498345575329
praatje/noun/het_nieuwsblad_20030709_01_192/125	praatje	het_nieuwsblad	Belgium	popular	mens/noun;hier/adv;maak/verb	"<small>het is eigenlijk de bedoeling dat zij dit samen met</small> een aantal vrijwilligers gaat doen . <u>Mensen</u><sup>1.089</sup> kunnen <u>hier</u><sup>1.171</sup> een <span class='target'>praatje</span> komen <u>maken</u><sup>2.248</sup> . Maar er wordt ook informatie aangeboden . <small>Zo staan er twee PC's die over een internetaansluiting beschikken</small>"	0.809096539556372	-15.2210207434378
praatje/noun/de_morgen_20010213_01_72/405	praatje	de_morgen	Belgium	quality	;sla/verb	"<small>. Maar ze zijn wel een beetje saai . Op</small> de trein lezen ze hun krant in plaats van een <span class='target'>praatje</span> met je te <u>slaan</u><sup>3.579</sup> , en als ze dan wel <small>iets te zeggen hebben gaat het meestal over hun werk</small>"	2.54797852379329	23.3961549400725
babbel/noun/het_laatste_nieuws_20001106_01_221/546	babbel	het_laatste_nieuws	Belgium	popular	exclusief/adj;met/prep	"<small>Spears : jong , mooi , succesvol en onbereikbaar .</small> Toch kreeg Olivier Wille het voor elkaar om een <u>exclusieve</u><sup>2.55</sup> <span class='target'>babbel</span> <u>met</u><sup>1.043</sup> haar te hebben . Fotoandapos;s VTM <small>met haar te hebben . Fotoandapos;s VTM</small>"	-14.9483143230133	-5.04580934723888
praatje/noun/het_nieuwsblad_20010827_01_281/318	praatje	het_nieuwsblad	Belgium	popular	sla/verb;leuk/adj;afleiding/noun	"<small>evenementen vooral om mensen te ontmoeten , " vertelt Julien</small> Lyssens . " Je <u>slaat</u><sup>3.579</sup> tussen de muziek door een <span class='target'>praatje</span> en dat zorgt steeds voor <u>leuke</u><sup>1.374</sup> <u>afleiding</u><sup>3.325</sup> . " De <small>grootste afleiding om 23 uur was natuurlijk het vuurwerk .</small>"	2.67468126578492	26.057361147867
praatje/noun/nrc_handelsblad_20031110_92/393	praatje	nrc_handelsblad	Netherlands	quality	wissel_uit/verb;weer/noun	"<small>twee mannen naast elkaar gehurkt zitten , ze verkopen kammen</small> en broekriemen en spiegeltjes . De hele dag <u>wisselen</u><sup>2.556</sup> ze <span class='target'>praatjes</span> uit , hun gesprekken gaan over het <u>weer</u><sup>1.969</sup> en de <small>over het weer en de politiek en de inflatie .</small>"	11.4443720210923	-15.2275900766762
praatje/noun/algemeen_dagblad_19990728_13/698	praatje	algemeen_dagblad	Netherlands	popular	meestal/adv;	"<small>start ging en zichzelf op het eind tegenkwam . Hij</small> was ook heel stil naderhand . <u>Meestal</u><sup>1.166</sup> heeft hij veel <span class='target'>praatjes</span> . " Van den Hoogenband rekent zich niet te vroeg <small>rijk . Hij beseft dat het winnen van een halve</small>"	-7.69370684337938	-6.85507182681852
praatje/noun/de_standaard_20021017_01_8/401	praatje	de_standaard	Belgium	quality	iedereen/pron;haast/noun;maak/verb;iedereen/pron	"<small>in de auto . Eenmaal klaar rijden ze snel weg</small> . " <u>Iedereen</u><sup>1.412</sup> heeft <u>haast</u><sup>1.995</sup> . Terwijl ze normaal een <span class='target'>praatje</span> komen <u>maken</u><sup>2.248</sup> of wat eten , wil <u>iedereen</u><sup>1.412</sup> nu snel <small>weg bij een pompstation " , weet Joe . Ten</small>"	-2.24055762676469	-16.7573171887616
babbel/noun/de_standaard_20010811_01_125/278	babbel	de_standaard	Belgium	quality	vriend/noun;tijdens/prep;gemoedelijk/adj;serieus/adj	"<small>hij is meer de vriend des huizes . En zoals</small> dat onder goede <u>vrienden</u><sup>1.754</sup> gaat worden er <u>tijdens</u><sup>1.185</sup> een <u>gemoedelijke</u><sup>4.931</sup> <span class='target'>babbel</span> toch veel <u>serieuze</u><sup>1.54</sup> zaken verteld . Jan Leyers stelt pertinente <small>en intelligente vragen zonder de indruk te wekken van een</small>"	20.0432727895365	10.4923897561779
babbel/noun/de_standaard_20041001_01_158/386	babbel	de_standaard	Belgium	quality	kan_terecht/verb;terecht/part;	"<small>Sovoarte ) biedt een ruim pakket van studentenvoorzieningen aan .</small> Bij de medewerkers <u>kan</u><sup>3.375</sup> je onder meer <u>terecht</u><sup>2.398</sup> voor een <span class='target'>babbel</span> en een luisterend oor . Dienst studieadvies , Hoogpoort 15 <small>. Tel. 09-235.20.05 of 09-235.20.71 . studieadvies@arteveldehs.be Sovoarte , Kortrijksepoortstraat</small>"	9.41864853139016	10.0714259223141
praatje/noun/volkskrant_20021008_95/552	praatje	volkskrant	Netherlands	quality	geloof/verb;slim/adj	"<small>door alle partijen gesteunde figuur klaar die de VS kunnen</small> installeren . ' Time <u>gelooft</u><sup>1.071</sup> overigens niet dat de montere <span class='target'>praatjes</span> van Pentagon-woordvoerders en de slachtofferloze videobeelden van ' <u>slimme</u><sup>1.197</sup> ' <small>voltreffers het enige zullen zijn dat de wereld van de</small>"	-8.18935034373164	11.4144232263612
praatje/noun/de_standaard_19990521_01_41/605	praatje	de_standaard	Belgium	quality	sla/verb;beleefd/adj;mevrouw/noun	"<small>ze ziet dat niet minder dan twee ministers aan haar</small> voordeur staan . De gebroeders Van Rompuy <u>slaan</u><sup>3.579</sup> een <u>beleefd</u><sup>2.389</sup> <span class='target'>praatje</span> . Aha , <u>mevrouw</u><sup>1.319</sup> werkt voor een verzekeringsmaatschappij . Maar <small>als ze onthult dat die maatschappij P&V heet , druipen</small>"	6.87841523302391	23.1268397527466
praatje/noun/volkskrant_19990426_120/35	praatje	volkskrant	Netherlands	quality	altijd/adv;	"<small>als de kippen bij . Jan Marijnissen - Bijlmer of</small> Kosovo , allebei goed , <u>altijd</u><sup>1.187</sup> in voor een veilig <span class='target'>praatje</span> aan de zijlijn . Jaap de Hoop Scheffer speelde weer <small>eens met verve zijn rol van Somberman . Die reactie</small>"	-6.1235419258743	2.08468629265876
praatje/noun/algemeen_dagblad_19990626_63/819	praatje	algemeen_dagblad	Netherlands	popular	;maak/verb	"<small>hij al aangesproken door Max Biaggi . Even later komt</small> ook wereldkampioen Mick Doohan op zijn krukken aangehinkt om een <span class='target'>praatje</span> te <u>maken</u><sup>2.248</sup> met Jurgen en de complimenten over te brengen <small>. " Nu ineens wel ... " De crash bij</small>"	-0.80814292070988	-19.7609888543299
praatje/noun/het_nieuwsblad_20040111_01_48/664	praatje	het_nieuwsblad	Belgium	popular	schud/verb;deel_uit/verb;wissel_uit/verb;maak/verb	"<small>de laatste van de dag . Alweer een rondje handjes</small> <u>schudden</u><sup>2.467</sup> , kussen <u>uitdelen</u><sup>1.987</sup> en nieuwjaarswensen <u>uitwisselen</u><sup>2.556</sup> . En een <span class='target'>praatje</span> <u>maken</u><sup>2.248</sup> met Kathleen Van Brempt , die er een speech <small>geeft . De burgemeester drinkt een glas rode wijn .</small>"	10.7410926399092	-15.3848471130531
praatje/noun/parool_20000320_124/80	praatje	parool	Netherlands	popular	;houd/verb	"<small>vooral veroorzaakt doordat de beursdeelnemers , en dat is een</small> trend die we de laatste jaren steeds meer waarnemen , <span class='target'>praatjes</span> en spreekbeurten <u>hielden</u><sup>1.594</sup> bij hun stands . Het karakter van <small>de beurs begint daarmee op dat van een ordinaire straatmarkt</small>"	-15.2332384450126	19.6028635732524
praatje/noun/nrc_handelsblad_19990716_13/176	praatje	nrc_handelsblad	Netherlands	quality	;gewoon/adj;meestal/adv	"<small>altijd proberen mijn zin te krijgen " , zei ze</small> kort na haar benoeming vijf jaar geleden . Voor een <span class='target'>praatje</span> met de <u>gewone</u><sup>1.431</sup> man gunt ze zich <u>meestal</u><sup>1.166</sup> niet de <small>tijd . " Ze kan met bestuurders overweg , maar</small>"	-8.25825898478023	-6.80044261230698
praatje/noun/het_laatste_nieuws_20041004_01_244/70	praatje	het_laatste_nieuws	Belgium	popular	sla/verb;stap_binnen/verb;klant/noun	"<small>het café buitengekomen om een luchtje te scheppen , toen</small> twee kerels bij hem kwamen . De drie <u>sloegen</u><sup>3.579</sup> een <span class='target'>praatje</span> . Toen de twee mannen weggingen , <u>stapte</u><sup>1.714</sup> de <u>klant</u><sup>1.684</sup> <small>terug het café binnen en stelde hij vast dat zijn</small>"	0.031124559426804	22.8819195724043
praatje/noun/parool_20020628_120/1380	praatje	parool	Netherlands	popular	houd/verb;geregeld/adj;	"<small>met hun dochter thuis komen . Dat staat voor mij</small> als een paal boven water . " Guno <u>houdt</u><sup>1.594</sup> <u>geregeld</u><sup>1.791</sup> <span class='target'>praatjes</span> voor schoolklassen met veel allochtone leerlingen . Kruip nooit in <small>een slachtofferrol houdt hij ze voor , ook als je</small>"	-14.4245024264088	18.17201049058
babbel/noun/het_nieuwsblad_20000106_01_379/433	babbel	het_nieuwsblad	Belgium	popular	tijdens/prep;	"<small>. En Sollied is nu eenmaal geen man die op</small> één , twee , drie beslissingen neemt . <u>Tijdens</u><sup>1.185</sup> onze <span class='target'>babbel</span> stelde hij zich zeer begripvol op , dat zegt voor <small>mij genoeg . Je kunt als trainer van zijn kaliber</small>"	-10.5925457222252	3.99090831848576
babbel/noun/het_laatste_nieuws_20020925_01_264/144	babbel	het_laatste_nieuws	Belgium	popular	andquot;/punct;ster/noun;met/prep;andquot;/punct	"<small>in gevechtstechnieken en heeft een uitzonderlijke talenknobbel . andquot; Geen</small> makkelijke klus dus <u>andquot;</u><sup>1.038</sup> , vertelt de <u>ster</u><sup>1.057</sup> in een <span class='target'>babbel</span> <u>met</u><sup>1.043</sup> onze krant . <u>andquot;</u><sup>1.038</sup> Vijf maanden duurde de voorbereiding <small>. Vooral de gevechtstraining was beenhard . Zes dagen per</small>"	-11.3566338608783	-0.0474677276581375
praatje/noun/het_laatste_nieuws_20020628_01_71/301	praatje	het_laatste_nieuws	Belgium	popular	iedereen/pron;	"<small>wél even tijd voor de werknemers van de afdeling Demaplast</small> . <u>Iedereen</u><sup>1.412</sup> kreeg een handdruk , maar voor een echt <span class='target'>praatje</span> liet het schema van de prins helaas geen ruimte . <small>Rond kwart voor drie vertrok de prins , aan boord</small>"	-0.445526993480379	6.27756508197056
babbel/noun/volkskrant_20000506_119/343	babbel	volkskrant	Netherlands	quality	met/prep;	"<small>Hadden zijn drie begeleiders niet zelf een melodietje ingezet dan</small> was Gelb nooit opgehouden <u>met</u><sup>1.043</sup> zijn , overigens innemende , <span class='target'>babbels</span> . Wanneer Convertino zijn brushes over de snare liet glijden <small>wist Gelb dat het genoeg was en volgde er weer</small>"	-12.830586980368	-1.96425784495626
