_id	lemma	newspaper	country	formality	_cws.model	_ctxt.model	model.x	model.y
inzinking/noun/het_nieuwsblad_20010614_01_170/343	inzinking	het_nieuwsblad	Belgium	popular	krijg/verb;streep/noun;minuut/noun;achterstand/noun	"<small>minuten , wat me toch nog enigszins verontrustte . Ik</small> mocht absoluut niet verzwakken . Maar de Pool <u>kreeg</u><sup>1.37</sup> een <span class='target'>inzinking</span> zodat hij op de <u>streep</u><sup>2.131</sup> zes <u>minuten</u><sup>1.253</sup> <u>achterstand</u><sup>1.736</sup> telde . <small>" Volgens Kelchtermans is de marathon van Leiden geen aanrader</small>"	22.0950296394006	5.07250366971521
dip/noun/de_morgen_20030423_01_60/919	dip	de_morgen	Belgium	quality	vertoon/verb;ondanks/prep	"<small>gemiddelde bedroeg toen 4 procent . Ook de conjunctuurbarometer van</small> de Gom <u>vertoont</u><sup>2.176</sup> op het einde van de legislatuur een <span class='target'>dip</span> . <u>Ondanks</u><sup>1.737</sup> die problemen scoort West-Vlaanderen redelijk goed op het <small>gebied van werkgelegenheid . De bevolking mag dan al in</small>"	-4.58002948321513	2.48105597629052
inzinking/noun/algemeen_dagblad_20020109_182/46	inzinking	algemeen_dagblad	Netherlands	popular	gevolg/prep;economisch/adj;omzet/noun	"<small>euro100 miljoen voor belasting in verband met de devaluatie van</small> de Argentijnse peso . Als <u>gevolg</u><sup>2.592</sup> van de Argentijnse <u>economische</u><sup>3.089</sup> <span class='target'>inzinking</span> was de <u>omzet</u><sup>1.139</sup> van Ahold's supermarktketen Disco lager dan in <small>2000 . De andere supermarkten in Latijns-Amerika - zoals Bompreco</small>"	-16.1683984277285	2.65350565365961
dip/noun/volkskrant_20011220_109/160	dip	volkskrant	Netherlands	quality	;zit/verb;recessie/noun	"<small>de VS , ofwel ruim 24 procent van de concernomzet</small> . Hoewel ook de divisies Halfgeleiders en Componenten in een <span class='target'>dip</span> <u>zitten</u><sup>2.409</sup> door de <u>recessie</u><sup>5.18</sup> , is Consumentenelektronica het voornaamste zorgenkind <small>. Philips ' grootste divisie presteert namelijk structureel onder de</small>"	-17.8090609514969	23.4586191626606
inzinking/noun/volkskrant_20020105_59/171	inzinking	volkskrant	Netherlands	quality	economisch/adj;groei/noun;huidig/adj;conjunctureel/adj;zwak/adj;economie/noun	"<small>terechte vraag of , na de voorbije jaren van luxueuze</small> <u>economische</u><sup>3.089</sup> <u>groei</u><sup>2.21</sup> , de ' stresstest van de <u>huidige</u><sup>1.023</sup> <u>conjuncturele</u><sup>6.174</sup> <span class='target'>inzinking</span> <u>zwakke</u><sup>1.536</sup> plekken blootlegt in de Nederlandse <u>economie</u><sup>2.297</sup> ' . Zijn <small>antwoord luidt nadrukkelijk bevestigend . ' Bij het huidig laagwater</small>"	-25.6115115518048	13.1691418732649
dip/noun/parool_20020531_74/177	dip	parool	Netherlands	popular	sterk/adj;neem_toe/verb;double/adj;economie/noun;na/prep;herstel/noun;weer/adv	"<small>bij beleggers en investeerders over de economie in de Verenigde</small> Staten zijn de laatste weken <u>sterk</u><sup>1.028</sup> <u>toegenomen</u><sup>1.071</sup> . Een <u>double</u><sup>8.093</sup> <span class='target'>dip</span> , waarbij de <u>economie</u><sup>3.363</sup> <u>na</u><sup>1.491</sup> een voorzichtig <u>herstel</u><sup>3.042</sup> <u>weer</u><sup>1.458</sup> terugvalt <small>, lijkt een steeds waarschijnlijker scenario te worden . Als</small>"	-14.9264859104452	25.1523175414741
dip/noun/volkskrant_20040518_86/262	dip	volkskrant	Netherlands	quality	economisch/adj;	"<small>echter plots het aantal pasgeborenen . Achteraf kan dat als</small> een conjunctuureffect worden gezien , een reactie op de <u>economische</u><sup>3.32</sup> <span class='target'>dip</span> van 1993-1994 . <small>van 1993-1994 .</small>"	-18.5436223262203	8.60675017830443
dip/noun/het_nieuwsblad_20020307_01_223/576	dip	het_nieuwsblad	Belgium	popular	duur/verb;meestal/adv;overkom/verb	"<small>al te weinig regelmaat in mijn verrichtingen kan leggen .</small> Ik werk er nochtans hard aan . Lang <u>duurt</u><sup>1.683</sup> zo'n <span class='target'>dip</span> <u>meestal</u><sup>1.092</sup> niet . Maar toch . Zolang me dat <u>overkomt</u><sup>2.355</sup> <small>, kan ik niet doorstoten naar de absolute top .</small>"	1.61741715802122	-11.03090413183
inzinking/noun/de_morgen_20020117_01_60/100	inzinking	de_morgen	Belgium	quality	serieus/adj;	"<small>jaren steeg De Morgen explosief , maar in 2001 kende</small> de krantenwereld - en vooral de kwaliteitspers - een <u>serieuze</u><sup>2.185</sup> <span class='target'>inzinking</span> . Toch is De Morgen erin geslaagd de psychologische grens <small>van 50.000 te overschrijden . Ook de weekendkrant van De</small>"	16.7202804125046	-19.7976221116059
dip/noun/algemeen_dagblad_20000224_87/125	dip	algemeen_dagblad	Netherlands	popular	markt/noun;belegger/noun;iets/adv;tijdelijk/adj	"<small>. De omzet op de schermenbeurs was fors . Koopjesjagers</small> overspoelden de <u>markt</u><sup>2.08</sup> . " Veel <u>beleggers</u><sup>2.111</sup> begrepen dat de <span class='target'>dip</span> van de afgelopen dagen <u>iets</u><sup>1.078</sup> <u>tijdelijk</u><sup>3.543</sup> moest zijn en grepen <small>de kans om goedkoop aandelen in te kopen " ,</small>"	-2.97695457188142	29.8665745226522
dip/noun/parool_20011117_84/268	dip	parool	Netherlands	popular	;dip/noun	"<small>. " We dreven financieel op de vooruitbetalingen van klanten</small> . Dat kan net goed gaan , maar bij een <span class='target'>dip</span> is het afgelopen . " En die <u>dip</u><sup>5.668</sup> kwam , <small>na 11 september . Veen : " Het aantal reserveringen</small>"	-23.533312406463	21.0051515705278
inzinking/noun/de_standaard_20020306_01_59/79	inzinking	de_standaard	Belgium	quality	Japans/adj;economisch/adj;beurs/noun;sterk/adj	"<small>het bericht in een Japanse krant dat negen van de</small> tien <u>Japanse</u><sup>1.512</sup> zakenlui nog geen einde zien aan de <u>economische</u><sup>3.089</sup> <span class='target'>inzinking</span> . De <u>beurs</u><sup>1.556</sup> van Hongkong maakte wel een <u>sterke</u><sup>1.204</sup> indruk <small>met 2,6 procent winst , op de rug van het</small>"	-14.9724129438987	11.0133255380291
dip/noun/de_morgen_20020209_01_111/67	dip	de_morgen	Belgium	quality	cijfer/noun;kwartaal/noun;lijk/verb;kwartaal/noun	"<small>koers was niet meer gezien sinds november . Op 27</small> november hadden tegenvallende <u>cijfers</u><sup>1.339</sup> over het derde <u>kwartaal</u><sup>2.557</sup> voor een <span class='target'>dip</span> gezorgd . Nu <u>lijkt</u><sup>1.07</sup> het erop dat het vierde <u>kwartaal</u><sup>2.557</sup> <small>wél meevalt . Donderdag gaf Dexia een activiteitenoverzicht van 2001</small>"	-2.17673776482556	9.65146168911806
inzinking/noun/volkskrant_19990724_88/295	inzinking	volkskrant	Netherlands	quality	Armstrong/name;krijg/verb	"<small>minuut . Het is toen ook maar in één rit</small> gekanteld . ' Als <u>Armstrong</u><sup>3.309</sup> dinsdag een col vroeger een <span class='target'>inzinking</span> had <u>gekregen</u><sup>1.37</sup> , dan waren ze als gekken beginnen te <small>aanvallen . Het zijn natuurlijk weer alsen ... ' .</small>"	2.50281471395821	-18.1816683855125
inzinking/noun/het_laatste_nieuws_20041210_01_752/619	inzinking	het_laatste_nieuws	Belgium	popular	krijg/verb;weer/adv;zwaar/adj;krijg/verb	"<small>andapos; De Sterrennacht andapos; . Precies een jaar na het</small> incident met het oor , <u>krijgt</u><sup>1.37</sup> Vincent <u>weer</u><sup>1.354</sup> een <u>zware</u><sup>2.086</sup> <span class='target'>inzinking</span> . Ironisch genoeg <u>krijgt</u><sup>1.37</sup> hij nu de eerste positieve kritieken <small>, maar die maken hem nog depressiever . In die</small>"	19.8391196232647	8.87022453784231
dip/noun/algemeen_dagblad_20030606_139/329	dip	algemeen_dagblad	Netherlands	popular	enorm/adj;veroorzaak/verb	"<small>je verdrietige of sombere stemming is . Veel mensen ervaren</small> het als een <u>enorme</u><sup>1.794</sup> opluchting als ze weten waardoor hun <span class='target'>dip</span> wordt <u>veroorzaakt</u><sup>2.169</sup> . Bovendien train je op deze manier je <small>probleemoplossend vermogen , zodat je bij een volgende gelegenheid minder</small>"	-12.7018477329029	-3.06154080802099
dip/noun/volkskrant_20000323_26/257	dip	volkskrant	Netherlands	quality	technologie_sector/noun;zit/verb;even/adj;	"<small>procent omhoog en sloot op 19,30 euro , een plus</small> van 1,66 euro . De <u>technologiesector</u><sup>4.642</sup> <u>zat</u><sup>2.409</sup> <u>even</u><sup>1.483</sup> in een <span class='target'>dip</span> . KPN verloor 3 euro op 124 euro . Ook <small>Getronics , Baan en het kabelbedrijf UPC sloten in de</small>"	6.23588499890923	-31.769609499416
dip/noun/nrc_handelsblad_20010822_52/212	dip	nrc_handelsblad	Netherlands	quality	;verwacht/verb;beurs/noun;toen/adv	"<small>. Kan de AEX nog verder terug of niet ?</small> En vergeet niet dat nogal wat mensen tijdens de laatste <span class='target'>dip</span> hebben bijgekocht , omdat ze <u>verwachtten</u><sup>1.359</sup> dat de <u>beurs</u><sup>1.169</sup> <u>toen</u><sup>1.095</sup> <small>een dieptepunt had bereikt . Wellicht voorbarig , maar het</small>"	-5.20093068829175	-3.94161394251128
inzinking/noun/het_laatste_nieuws_20021209_01_285/282	inzinking	het_laatste_nieuws	Belgium	popular	zonder/prep;derde/num;kwart/noun	"<small>gemaakt . Echt ontgoocheld kunnen we niet zijn , want</small> verliezen tegen Charleroi is zeker geen oneer . <u>Zonder</u><sup>1.001</sup> die <span class='target'>inzinking</span> in het <u>derde</u><sup>1.142</sup> <u>kwart</u><sup>1.964</sup> zat er misschien iets meer in <small>. Met verplaatsingen naar Bree en Oostende in het vooruitzicht</small>"	0.923879981803148	-2.98952184268732
dip/noun/volkskrant_20030811_82/71	dip	volkskrant	Netherlands	quality	;chip/noun	"<small>: doe alle ingrediënten in de keukenmachine en draai ze</small> tot een koude saus voor bij het vlees of een <span class='target'>dip</span> voor <u>chips</u><sup>2.628</sup> en brood . Laat Remia de pip krijgen <small>met zijn Curry Gewürz . Tomaten/paprika-dip : 1 blik gepelde</small>"	-3.1319379928994	-32.376550246605
inzinking/noun/de_morgen_19990507_01_136/130	inzinking	de_morgen	Belgium	quality	sector/noun;na/prep;vorig/adj	"<small>marktkapitalistie en dus ook van de indexen uit . Daarom</small> is het ook zo belangrijk dat de <u>sector</u><sup>2.22</sup> <u>na</u><sup>1.551</sup> de <span class='target'>inzinking</span> van <u>vorig</u><sup>1.131</sup> jaar , ingegeven door de angstpsychose gegroeid uit <small>de solvabiliteitscrisis bij menig Aziatisch en Latijns-Amerikaans confrater , vandaag</small>"	-11.7017077801643	9.33972823438555
dip/noun/parool_20020626_116/66	dip	parool	Netherlands	popular	crisis/noun;fors/adj;kwartaal/noun	"<small>van Zeijl , hoofd beleggingen van verzekeraar Zurich , spreekt</small> van een <u>crisis</u><sup>1.942</sup> . Van Zeijl : " Deze <u>forse</u><sup>2.491</sup> <span class='target'>dip</span> hoort in de topvijf van slechtste <u>kwartalen</u><sup>2.557</sup> , wat betreft <small>koersdalingen , in de afgelopen dertig jaar . Ik heb</small>"	-3.97869386001968	7.61812616247643
dip/noun/de_morgen_20030118_01_148/1624	dip	de_morgen	Belgium	quality	maak_mee/verb;vang_op/verb;duur/verb	"<small>in de business zitten zeggen dat ze dat in 30</small> jaar niet hebben <u>meegemaakt</u><sup>2.287</sup> . De Gimv kan zo een <span class='target'>dip</span> <u>opvangen</u><sup>1.705</sup> , maar als dit vijf jaar blijft <u>duren</u><sup>1.683</sup> , <small>zitten we in een andere situatie . " Barco ,</small>"	1.40041403405891	-7.73875428891193
dip/noun/de_morgen_20030128_01_111/33	dip	de_morgen	Belgium	quality	double/adj;vermijd/verb;groei/verb	"<small>, Hoofdeconoom Dexia Bank De recente ontwikkelingen van de VS-economie</small> stemmen hoopvol omdat het vrijwel zeker is dat een <u>double</u><sup>8.093</sup> <span class='target'>dip</span> kan worden <u>vermeden</u><sup>1.664</sup> . De gezinsinkomsten <u>groeien</u><sup>1.701</sup> en de courante <small>gezinsbestedingen houden behoorlijk stand . De voorraden worden stilaan weer</small>"	-15.1461943651477	26.6532059402071
inzinking/noun/de_standaard_20010327_01_97/320	inzinking	de_standaard	Belgium	quality	slot/noun;na/prep;klein/adj;ondanks/prep	"<small>kwartier lang is er een bijna ononderbroken stuwing naar het</small> <u>slot</u><sup>1.396</sup> , met slechts <u>na</u><sup>1.551</sup> ongeveer een halfuur een <u>kleine</u><sup>1.98</sup> <span class='target'>inzinking</span> . <u>Ondanks</u><sup>1.406</sup> alle energie in de uitgebreide bezetting werkte de <small>spanningsboog knap . De manier waarop de koperblazers bovenop al</small>"	14.0082597869967	-3.61583820237413
dip/noun/volkskrant_20000517_22/108	dip	volkskrant	Netherlands	quality	na/prep;flink/adj;Dow_Jones-index/noun	"<small>bracht daarin niet echt verandering , ook al lieten grafieken</small> van Dow en Nasdaq direct <u>na</u><sup>1.491</sup> het besluit een <u>flinke</u><sup>2.324</sup> <span class='target'>dip</span> zien . De <u>Dow</u><sup>3.662</sup> sloot , meegesleept door het computerfonds <small>Hewlett-Packard , op 10934,60 punten , een plus van 126,80</small>"	8.90693527085832	-13.1718595839382
dip/noun/algemeen_dagblad_20020209_85/112	dip	algemeen_dagblad	Netherlands	popular	aan/comp;het/comp;herstel/verb;sterk/adj;groei_cijfer/noun	"<small>voorgekomen . Het suggereert dat Duitsland , de grootste economie</small> in de eurozone , <u>aan</u><sup>1.4</sup> <u>het</u><sup>1.062</sup> <u>herstellen</u><sup>2.835</sup> is van z'n <span class='target'>dip</span> . " Dit is een heel <u>sterk</u><sup>1.028</sup> <u>groeicijfer</u><sup>4.214</sup> " , <small>zegt econoom Elwin de Groot van Fortis Bank . "</small>"	-16.1228754108079	-15.2353164524555
inzinking/noun/de_standaard_19991009_01_82/157	inzinking	de_standaard	Belgium	quality	ken/verb;september/noun;	"<small>de Amerikaanse aandelenmarkt al bij al nog in behoorlijke conditie</small> verkeert . OK , de index <u>kende</u><sup>2.617</sup> in <u>september</u><sup>1.245</sup> een <span class='target'>inzinking</span> , maar hij staat nog altijd comfortabel rond de 10.500 <small>punten . Een winst sinds nieuwjaar van bijna 15 procent</small>"	16.303527645508	4.26756469483071
inzinking/noun/het_laatste_nieuws_20010625_01_350/37	inzinking	het_laatste_nieuws	Belgium	popular	bekoop/verb;zwaar/adj;slot/noun	"<small>Brasschaat HALVE TRIATLON BRASSCHAAT BRASSCHAAT Net als twee jaar geleden</small> heeft Marc Herremans zijn overmoed moeten <u>bekopen</u><sup>4.703</sup> met een <u>zware</u><sup>2.086</sup> <span class='target'>inzinking</span> in de slotkilometers . Het <u>slot</u><sup>1.396</sup> laat zich raden : <small>geen zege voor de man uit Wuustwezel . De winst</small>"	25.2345358099257	9.35585398283101
dip/noun/nrc_handelsblad_20031128_860/368	dip	nrc_handelsblad	Netherlands	quality	procent/noun;zit/verb;economisch/adj;	"<small>de overheid zich voor dit jaar een groei van 7</small> <u>procent</u><sup>1.088</sup> ten doel stelt . Hongkong <u>zit</u><sup>2.409</sup> in een <u>economische</u><sup>3.32</sup> <span class='target'>dip</span> . De werkloosheid is hoog en het beroep op de <small>sociale voorzieningen is groot . De politiek krijgt de schuld</small>"	-21.778557137252	8.48184118050106
dip/noun/volkskrant_20040610_07/281	dip	volkskrant	Netherlands	quality	economisch/adj;flink/adj;juist/adv	"<small>blijkt uit een steekproef . Rutte doet zijn oproep op</small> een moment dat het aantal bijstandsgerechtigden in Nederland vanwegede <u>economische</u><sup>3.32</sup> <span class='target'>dip</span> <u>flink</u><sup>2.324</sup> oploopt . ' Het is <u>juist</u><sup>1.181</sup> nu belangrijk dat <small>de uitkeringen rechtmatig zijn ' , aldus de woordvoerder .</small>"	-19.396259335571	4.50564239965745
dip/noun/algemeen_dagblad_20000930_47/445	dip	algemeen_dagblad	Netherlands	popular	;zit/verb	"<small>moet ik blij zijn dat ik nog zilver heb gehaald</small> . Van de week heb ik best wel in een <span class='target'>dip</span> <u>gezeten</u><sup>2.409</sup> . Ik heb me daar gelukkig uit kunnen knokken <small>. " Het was , verklapte bondscoach Jaap Zielhuis ,</small>"	17.5934298761664	-31.1397123065796
dip/noun/algemeen_dagblad_20010919_149/461	dip	algemeen_dagblad	Netherlands	popular	sterk/adj;	"<small>de Europese Luchtvaart Associatie in Brussel gedaan . De financiële</small> positie van de KLM is overigens <u>sterk</u><sup>1.028</sup> genoeg om een <span class='target'>dip</span> in het aantal passagiers een paar maanden vol te houden <small>. " Maar dan moet het niet erger worden "</small>"	-4.6017886492446	16.663699882534
inzinking/noun/volkskrant_20001228_31/778	inzinking	volkskrant	Netherlands	quality	economie/noun;economisch/adj;kamp/verb	"<small>in de Verenigde Staten zou ook schade kunnen berokkenen aan</small> andere <u>economieën</u><sup>2.297</sup> . Japan , dat al met een <u>economische</u><sup>3.089</sup> <span class='target'>inzinking</span> <u>kampt</u><sup>3.066</sup> , is voor een groot deel afhankelijk van haar <small>export naar de VS en hetzelfde geldt voor andere Aziatische</small>"	-14.2180261320659	6.42924971913129
dip/noun/volkskrant_20020126_139/216	dip	volkskrant	Netherlands	quality	vorig/adj;	"<small>terugval zat overigens niet alleen in de verre reizen .</small> Frankrijk miste <u>vorig</u><sup>1.265</sup> jaar 170 duizend Nederlandse vakantiegangers , een <span class='target'>dip</span> die ook al naar voren kwam uit onderzoek van het <small>NIPO . Maar binnen Europa waren er ook succesnummers .</small>"	1.28810548960734	8.76670832430888
inzinking/noun/nrc_handelsblad_20020906_9/71	inzinking	nrc_handelsblad	Netherlands	quality	economisch/adj;	"<small>Turkije en Kroatië , de mogelijkheid dankzij de euro om</small> de prijzen in één oogopslag te vergelijken , een <u>economische</u><sup>3.089</sup> <span class='target'>inzinking</span> en bomaanslagen langs de kust hebben deze zomer samengespannen . <small>Officiële cijfers laten zien dat de bezettingsgraad van Spaanse hotels</small>"	-17.8094571534446	8.76270418608001
dip/noun/nrc_handelsblad_20030717_22/259	dip	nrc_handelsblad	Netherlands	quality	;even/adj;gebruikelijk/adj;veroorzaak/verb	"<small>` spanningsdip ' op de Zwanenburgbaan die op dat moment</small> niet in gebruik was . De netspanning werd tijdens de <span class='target'>dip</span> <u>even</u><sup>1.483</sup> minder dan <u>gebruikelijk</u><sup>1.922</sup> , maar dit <u>veroorzaakte</u><sup>2.169</sup> volgens de <small>woordvoerder geen problemen . In Amsterdam en het zuiden van</small>"	-12.6329780658506	-3.38522266523823
inzinking/noun/de_standaard_20010820_01_13/3119	inzinking	de_standaard	Belgium	quality	zwaar/adj;	"<small>mijn vierde kind stierf , zeiden ze me dat het</small> een beetje mismaakt was . Toen heb ik een <u>zware</u><sup>2.086</sup> <span class='target'>inzinking</span> gehad . De vloek van mijn tante raasde door mijn <small>hoofd . Ik dacht dat het aan mij lag ,</small>"	19.7207861927647	9.58174375959781
inzinking/noun/het_nieuwsblad_19991020_01_390/160	inzinking	het_nieuwsblad	Belgium	popular	vorig/adj;zwaar/adj;ken/verb;weer/adv	"<small>en wijsbegeerte moet inleveren , met uitzondering van geschiedenis en</small> afrikanistiek . De rechten , die <u>vorig</u><sup>1.131</sup> jaar een <u>zware</u><sup>2.086</sup> <span class='target'>inzinking</span> <u>kenden</u><sup>2.617</sup> , fleuren dit jaar <u>weer</u><sup>1.354</sup> op . In de <small>wetenschappen gaat de scheikunde vooruit en houdt de biologie stand</small>"	18.8196908418004	8.31650915686736
inzinking/noun/de_standaard_20020122_01_68/167	inzinking	de_standaard	Belgium	quality	flink/adj;profiteer/verb;markt/noun	"<small>zien arriveren in de jaren zeventig . Met 132.000 Franse</small> frank en een <u>flinke</u><sup>1.151</sup> dosis lef <u>profiteerde</u><sup>2.495</sup> de parvenuvan een <span class='target'>inzinking</span> van de <u>markt</u><sup>1.641</sup> om zich een voet aan de grond <small>te kopen . Na een korte carrière als champagnehandelaar overtuigde</small>"	4.50299624260045	18.3693524810256
inzinking/noun/de_morgen_20030505_01_99/251	inzinking	de_morgen	Belgium	quality	;ronde/noun;blijf_uit/verb;kampioen/noun	"<small>jong veulen dat strenge teugels nodig heeft . Het hart</small> draagt hij op de tong . Dany Verlinden : ' <span class='target'>Inzinking</span> in tweede <u>ronde</u><sup>1.195</sup> is <u>uitgebleven</u><sup>2.567</sup> ' " We zijn <u>kampioen</u><sup>1.105</sup> <small>geworden omdat we in de tweede ronde geen inzinking hebben</small>"	19.8705893478185	12.2472902483751
inzinking/noun/nrc_handelsblad_20000404_50/700	inzinking	nrc_handelsblad	Netherlands	quality	beleef/verb;diep/adj;	"<small>het trauma van 1993 te boven is . In dat</small> jaar stortte de automarkt in en <u>beleefde</u><sup>2.142</sup> Polynorm haar <u>diepste</u><sup>1.993</sup> <span class='target'>inzinking</span> in haar geschiedenis . Het waren de naweeën van de <small>Duitse eenwording , zegt Huisman . " Onze topjaren lagen</small>"	22.7878100368511	-12.9690110112339
dip/noun/de_morgen_20010120_01_303/178	dip	de_morgen	Belgium	quality	tijdelijk/adj;'s/det	"<small>natuurlijk , al zou een romantische ziel er ook een</small> subtiel rouwbetoon in kunnen zien . Niet dat de <u>tijdelijke</u><sup>3.543</sup> <span class='target'>dip</span> in de aandelencurve <u>'s</u><sup>2.174</sup> mans nabestaanden een zorg zal zijn <small>, want de oude William liet bij zijn verscheiden een</small>"	-2.93913610774178	34.0699766806428
dip/noun/algemeen_dagblad_20021010_170/13	dip	algemeen_dagblad	Netherlands	popular	middag/noun;lunch/noun	"<small>Britse werknemers krijgen in de middag te maken met een</small> Britse werknemers krijgen in de <u>middag</u><sup>1.618</sup> te maken met een <span class='target'>dip</span> in hun productiviteit omdat zij bij de <u>lunch</u><sup>2.964</sup> te veel <small>zetmeel of te veel fastfood hebben gebruikt . Dat blijkt</small>"	0.531204087851814	-25.7513485932503
