_id	lemma	newspaper	country	formality	_cws.model	_ctxt.model	model.x	model.y
appreciatie/noun/nrc_handelsblad_20020216_33/1142	appreciatie	nrc_handelsblad	Netherlands	quality	geniet/verb;gebrek/noun	"<small>muziek die anderen natuurlijk veel te laat zullen ontdekken .</small> Van 't Hek kan pas echt <u>genieten</u><sup>1.804</sup> wanneer hij zijn <span class='target'>appreciatie</span> afmeet aan andermans goede smaak - of het <u>gebrek</u><sup>2.102</sup> eraan <small>. Hij ziet zichzelf genieten door de ogen van de</small>"	-10.1945732396417	19.8495592219712
erkenning/noun/de_morgen_20011117_01_17/199	erkenning	de_morgen	Belgium	quality	lidstaat/noun;wederzijds/adj;elkaar/det;recht_systeem/noun;erkenning/noun	"<small>bedreigde diersoorten , verkrachting , sabotage en brandstichting . De</small> <u>lidstaten</u><sup>1.234</sup> raakten het volgens Thuy ook eens over de <u>wederzijdse</u><sup>3.767</sup> <span class='target'>erkenning</span> van <u>elkaars</u><sup>1.832</sup> <u>rechtssystemen</u><sup>2.691</sup> . Die <u>erkenning</u><sup>4.149</sup> is nodig , omdat <small>verdachten die worden aangehouden op basis van het Europese bevel</small>"	-1.18077458140096	15.1832538622535
waardering/noun/nrc_handelsblad_20010911_95/291	waardering	nrc_handelsblad	Netherlands	quality	positief/adj;zaak_bank/noun;concern/noun	"<small>het middaguur twee op verlies . Uitgever Wolters Kluwer verloor</small> 1,2 procent tot 23,33 euro . Dit ondanks de <u>positieve</u><sup>1.389</sup> <span class='target'>waardering</span> die <u>zakenbank</u><sup>3.65</sup> CSFB gisteren aan het <u>concern</u><sup>1.209</sup> verleende . In <small>de Midkap-index van middelgrote fondsen was Unit4 Agresso de meest</small>"	-20.925697230112	-23.9353857392655
erkenning/noun/de_standaard_19990610_01_95/240	erkenning	de_standaard	Belgium	quality	;krijg/verb;prijs/noun;wereldwijd/adj	"<small>de jaren zestig , zeventig , tachtig . Hij wordt</small> alom gevierd , zijn curriculum is een lijst van louter <span class='target'>erkenningen</span> . Hij <u>krijgt</u><sup>1.673</sup> <u>prijzen</u><sup>1.167</sup> , opdrachten , <u>wereldwijd</u><sup>2.014</sup> tentoonstellingen . <small>Dat succesrijk bestaan regelt Pol Mara vanuit de Provence waar</small>"	-18.9003730946122	-5.85076534498286
waardering/noun/algemeen_dagblad_19991231_155/105	waardering	algemeen_dagblad	Netherlands	popular	;krijg/verb;verdien/verb	"<small>die hij te verwerken kreeg , een heel goede wedstrijd</small> . Het wordt eens tijd dat Cruz in Nederland de <span class='target'>waardering</span> <u>krijgt</u><sup>1.583</sup> die hij <u>verdient</u><sup>2.445</sup> , en dat de scheidsrechters en <small>pers ( lees : Studio Sport ) niet meer zo</small>"	16.4566481047067	-11.7513922249058
erkenning/noun/volkskrant_19990903_21/168	erkenning	volkskrant	Netherlands	quality	Palestijns/adj;definitief/adj;Israël/name;bezegel/verb;PLO/name;garantie/noun;Israël/name	"<small>behelst de Beginselverklaring over Palestijns zelfbestuur . In december 1998</small> moet de <u>Palestijnse</u><sup>1.946</sup> kwestie <u>definitief</u><sup>1.393</sup> zijn opgelost . <u>Israël</u><sup>1.878</sup> <u>bezegelt</u><sup>1.797</sup> <span class='target'>erkenning</span> <u>PLO</u><sup>4.039</sup> . Arafat geeft schriftelijke <u>garantie</u><sup>1.107</sup> gewelddaden tegen <u>Israël</u><sup>1.878</sup> te <small>stoppen . Belangrijkste uitstaande zaken zijn de status van Jeruzalem</small>"	9.80368571731681	9.60415249672542
waardering/noun/volkskrant_20020919_156/202	waardering	volkskrant	Netherlands	quality	;voor/prep;beneden/adv;stel_bij/verb	"<small>Ook Ahold moest diep door het stof . De Zaanse</small> grootgrutter verloor bijna 9 procent , nadat een kredietbureau zijn <span class='target'>waardering</span> <u>voor</u><sup>1.221</sup> het bedrijf naar <u>beneden</u><sup>1.554</sup> had <u>bijgesteld</u><sup>3.217</sup> . ' Na <small>alle boekhoudschandalen is iedereen supernerveus geworden ' , aldus de</small>"	-15.6309303317816	-10.1469854772202
erkenning/noun/nrc_handelsblad_20030711_75/332	erkenning	nrc_handelsblad	Netherlands	quality	alsnog/adv;	"<small>sterren worden . ' Zo haalde ik die oude wond</small> weer open . Elf jaar lang beloofde ik ze <u>alsnog</u><sup>1.344</sup> <span class='target'>erkenning</span> , maar na een paar jaar verloren ze hun vertrouwen <small>in mij . Je zag ze denken ; daar heb</small>"	1.20475072044148	6.30764324176527
erkenning/noun/volkskrant_20010831_124/1258	erkenning	volkskrant	Netherlands	quality	streef/verb;	"<small>hebben uitgestoken . En gepleit te hebben voor kortere wachtlijsten</small> . ' Dat is nou waar Mathurin naar <u>streeft</u><sup>2.654</sup> : <span class='target'>erkenning</span> door gelijkgestemden , contact met zielsverwanten . ' Het is <small>een godsgeschenk waar ik heel zuinig op wil zijn .</small>"	-1.38972300970112	9.60749574696117
erkenning/noun/het_laatste_nieuws_19990227_01_703/106	erkenning	het_laatste_nieuws	Belgium	popular	cultureel/adj;als/prep;	"<small>zijn ook de Oudenaardse Wandtapijten en de muziekgroep DAAU bij</small> de gelukkigen . De titel van <u>culturele</u><sup>1.862</sup> ambassadeur geldt <u>als</u><sup>1.179</sup> <span class='target'>erkenning</span> voor de beoefening van verschillende soorten kunst : muziek , <small>theater en dans en beeldende kunst . Er hangt een</small>"	8.79243859422599	18.9961070264754
waardering/noun/algemeen_dagblad_20030429_74/73	waardering	algemeen_dagblad	Netherlands	popular	woonomgeving/noun;voor/prep;voorziening/noun	"<small>voor carport ; 5 punten aftrek als er geen privé-buitenruimte</small> is . 9 . Woonvorm : 10 . <u>Woonomgeving</u><sup>3.071</sup> ( <span class='target'>waardering</span> <u>voor</u><sup>1.221</sup> aanwezigheid van <u>voorzieningen</u><sup>1.132</sup> als parkjes , speelruimte , scholen <small>, winkels , parkeergelegenheid en haltes openbaar vervoer ) :</small>"	-13.7341439032098	-5.45106970833188
appreciatie/noun/het_nieuwsblad_20000524_01_546/1865	appreciatie	het_nieuwsblad	Belgium	popular	mijn/det;	"<small>Je lacht , maar het is wel waar . Dat</small> is <u>mijn</u><sup>1.162</sup> plezier . " Heeft hij voldoende interesse en <span class='target'>appreciatie</span> voor wat u allemaal doet?Aline : " Zeker . " <small>Robert : " Soms vergeet ik het wel eens ,</small>"	14.0193576493833	-5.18504162370383
erkenning/noun/nrc_handelsblad_20011204_2253/26	erkenning	nrc_handelsblad	Netherlands	quality	allure/noun;internationaal/adj;verkrijg/verb	"<small>eis is dat het om lokaal erfgoed gaat , moet</small> de uitstraling ervan wel een zekere <u>allure</u><sup>1.148</sup> hebben om <u>internationale</u><sup>2.366</sup> <span class='target'>erkenning</span> te <u>verkrijgen</u><sup>2.331</sup> . <small>te verkrijgen .</small>"	2.25955134413801	4.75992333902519
waardering/noun/de_standaard_20000605_01_45/344	waardering	de_standaard	Belgium	quality	laag/adj;aandeel/noun	"<small>een distributiegroep uit de FTSE 100 , heeft een buy-out</small> overwogen en uiteindelijk verworpen . McRae zegt dat de <u>lage</u><sup>2.307</sup> <span class='target'>waardering</span> van het <u>aandeel</u><sup>2.231</sup> Coutts een ontmoedigend effect had op de <small>topkaders die aandelenopties bezaten . Men maakte zich ook zorgen</small>"	-18.4987882106757	-18.2542407346674
erkenning/noun/de_morgen_20030204_01_75/383	erkenning	de_morgen	Belgium	quality	museum_decreet/noun;subsidiëring/noun;museum/noun;regel/verb;herziening/noun	"<small>en erfgoedwereld . Ook voor de musea verandert er een</small> en ander . Het <u>museumdecreet</u><sup>6.108</sup> uit 1996 , dat de <span class='target'>erkenning</span> en <u>subsidiëring</u><sup>4.808</sup> van <u>musea</u><sup>1.608</sup> <u>regelde</u><sup>1.059</sup> , was immers aan <u>herziening</u><sup>1.765</sup> <small>toe . Bij de erkenningsvoorwaarden lag de nadruk er te</small>"	1.13906893820546	-26.1099706964395
waardering/noun/volkskrant_20010721_144/367	waardering	volkskrant	Netherlands	quality	Magazine/name;aandacht/noun;7,6/num	"<small>van losse nummers . Op zaterdag trekken Wetenschap en het</small> Volkskrant <u>Magazine</u><sup>1.22</sup> de meeste <u>aandacht</u><sup>1.144</sup> . Wetenschap scoort met een <span class='target'>waardering</span> van <u>7,6</u><sup>3.288</sup> al jaren het hoogst . Van de rubrieken <small>staat Sigmund op de eerste plaats , gevolgd door CaMu</small>"	-17.545799252722	-13.5747351581056
waardering/noun/het_nieuwsblad_20040518_01_170/226	waardering	het_nieuwsblad	Belgium	popular	voor/prep;voor/prep	"<small>en de verbluffende jonge aanwinst Vleminckx is hier zeker op</small> zijn plaats . " <u>Voor</u><sup>1.221</sup> onze trainer heb ik veel <span class='target'>waardering</span> . Hij is zonder meer de droomtrainer <u>voor</u><sup>1.221</sup> dit team <small>. De manier waarop hij zijn staf en de spelers</small>"	-10.6710936616576	-5.51271247934793
erkenning/noun/de_morgen_20000718_01_2/58	erkenning	de_morgen	Belgium	quality	uitvoering_besluit/noun;decreet/noun;	"<small>. Vlaams minister van Welzijn Mieke Vogels ( Agalev )</small> besliste onlangs om het <u>uitvoeringsbesluit</u><sup>3.362</sup> van het <u>decreet</u><sup>2.563</sup> over de <span class='target'>erkenning</span> van dergelijke bureaus op te heffen en de sector tot <small>zelfregulering aan te sporen , maar de christen-democratische oppositie heeft</small>"	3.97526441697066	12.2636501961555
erkenning/noun/parool_20010324_13/1722	erkenning	parool	Netherlands	popular	gebrek/noun;beroep/noun	"<small>eentonigheid , de opgefoktheid van het publiek - vooral de</small> avondspits is berucht - en het <u>gebrek</u><sup>2.262</sup> aan bevoegdheden en <span class='target'>erkenning</span> zijn niet de meest aantrekkelijke aspecten van het <u>beroep</u><sup>1.193</sup> . <small>Om van het gebrek aan daglicht maar te zwijgen :</small>"	-11.6761545686424	20.3675366376674
erkenning/noun/het_laatste_nieuws_20041120_01_684/181	erkenning	het_laatste_nieuws	Belgium	popular	;als/prep;oorlog_slachtoffer/noun;vraag_aan/verb	"<small>ook is ingegaan op een andere wens van de Culturele</small> Raad . andquot; We wilden ook dat de stad een <span class='target'>erkenning</span> <u>als</u><sup>1.179</sup> <u>oorlogsslachtoffer</u><sup>3.522</sup> zou <u>aanvragen</u><sup>2.745</sup> . En dat heeft ze gedaan <small>dat heeft ze gedaan andquot; , vertelt Alain Debbaut .</small>"	6.84673329461959	-22.1216341642232
waardering/noun/het_nieuwsblad_20010427_01_676/401	waardering	het_nieuwsblad	Belgium	popular	gebrek/noun;voor/prep	"<small>nooit meer te werken . ( grinnikt ) Nu wél</small> . Het stoort niet . Evenmin als dat <u>gebrek</u><sup>2.462</sup> aan <span class='target'>waardering</span> . Vorige maand was ik <u>voor</u><sup>1.221</sup> Domo in Milaan-Sanremo . <small>Als ex-winnaar werd ik constant nagewezen . Het gebeurt me</small>"	-10.9704699224811	20.0022384861123
erkenning/noun/volkskrant_20010130_69/427	erkenning	volkskrant	Netherlands	quality	streef/verb;ultiem/adj;	"<small>Natuurijk wil hij geld verdienen met de pillen . Hij</small> <u>streeft</u><sup>2.654</sup> zelfs naar opname in het ziekenfondspakket , de <u>ultieme</u><sup>1.847</sup> <span class='target'>erkenning</span> . Maar de inval van justitie is een lelijke streep <small>door de rekening . ' Ze kwamen met 110 man</small>"	-1.41698978103509	9.59859285449346
waardering/noun/algemeen_dagblad_20000920_133/456	waardering	algemeen_dagblad	Netherlands	popular	hoog/adj;	"<small>als vier jaar geleden - toen 30.000 Amerikaanse toeschouwers de</small> arena in Atlanta bijna afbraken toen de thuisploeg de <u>hoogste</u><sup>1.807</sup> <span class='target'>waardering</span> binnensleepte . Kerri Strug , ook al zo'n onderdeurtje , <small>moest met een verstuikte enkel als laatste over het paard</small>"	-21.3976312164038	-14.1970847208148
erkenning/noun/nrc_handelsblad_20031107_74/577	erkenning	nrc_handelsblad	Netherlands	quality	;internationaal/adj;prestige/noun	"<small>gaan . En zo werd de Prix Goncourt , net</small> als zijn Zweedse tegenhanger , bij uitstek een instrument van <span class='target'>erkenning</span> en <u>internationaal</u><sup>2.366</sup> <u>prestige</u><sup>2.372</sup> . Waarom Céline in 1932 de Goncourt <small>niet kon krijgen ( omgekochte jury ) , waarom in</small>"	3.98663302408764	2.99605843642671
erkenning/noun/de_standaard_19990324_01_99/62	erkenning	de_standaard	Belgium	quality	VCM/name;Vlaams/adj;vraag_aan/verb	"<small>van het VCM , niet ontvankelijke verklaard . In die</small> beslissing verplichtte het <u>VCM</u><sup>4.598</sup> de Britsecommerciële zender om een <u>Vlaamse</u><sup>1.457</sup> <span class='target'>erkenning</span> aan te <u>vragen</u><sup>2.745</sup> . VT 4 moet zich dus voor <small>15 september aan de Vlaamse mediawetgeving aanpassen , maar kan</small>"	6.04990211877142	-22.5547303534768
erkenning/noun/de_standaard_19990403_01_101/274	erkenning	de_standaard	Belgium	quality	drang/noun;	"<small>pur sang " , zwaait ploegleider Quilfen . Een volbloed</small> , vooruit gedreven door eerzucht en ambitie , <u>drang</u><sup>1.811</sup> naar <span class='target'>erkenning</span> . Frank Vandenbroucke wil gezien worden , bewonderd . Vandaar <small>het slordig gebleekte rood van zijn haar , de haast</small>"	-13.8289105754696	15.4505198860782
waardering/noun/de_morgen_20040323_01_102/1041	waardering	de_morgen	Belgium	quality	werk/noun;voor/prep	"<small>Zijn verhaal is goed geschreven , maar Nabokovs Lolita is</small> een echte klassieker , een geniaal <u>werk</u><sup>1.494</sup> . Aan mijn <span class='target'>waardering</span> <u>voor</u><sup>1.221</sup> Lolita is op geen enkele manier getornd . " <small>Dominique Swain in Lolita van Adrian Lyne , op zich</small>"	9.48290754125252	-3.77811127690884
erkenning/noun/parool_20010421_101/319	erkenning	parool	Netherlands	popular	krijg/verb;waarnaar/pp;streef/verb;wetenschappelijk/adj;	"<small>verhaal van een geleerde die zichzelf zo in de weg</small> zat dat hij niet <u>kreeg</u><sup>1.673</sup> <u>waarnaar</u><sup>2.08</sup> hij <u>streefde</u><sup>2.654</sup> : <u>wetenschappelijke</u><sup>1.58</sup> <span class='target'>erkenning</span> . Daarom ook vertelt ze zo nadrukkelijk ' de waarheid <small>' . Door zijn houding voedde Dubois wetenschappelijke roddel en</small>"	-1.31564799640443	9.42034026560387
erkenning/noun/algemeen_dagblad_20020416_7/469	erkenning	algemeen_dagblad	Netherlands	popular	als/prep;erken/verb;tolk/noun	"<small>Engels en de Grondwet . Immers , je kunt elkaar</small> pas <u>als</u><sup>1.179</sup> gelijke en vrije burger <u>erkennen</u><sup>2.337</sup> wanneer je deze <span class='target'>erkenning</span> zonder tussenkomst van een <u>tolk</u><sup>1.094</sup> uitspreekt . Burgers die in <small>een vreemde taal elkaar erkennen , erkennen in het bijzonder</small>"	8.44259767595515	16.3977217465012
waardering/noun/de_morgen_20011006_01_87/1604	waardering	de_morgen	Belgium	quality	klaag/verb;maatschappelijk/adj;voor/prep	"<small>wel wat creatieve oplossingen te bedenken zijn . Leraars hebben</small> ook gelijk wanneer ze <u>klagen</u><sup>1.006</sup> over hun loon . <u>Maatschappelijke</u><sup>2.454</sup> <span class='target'>waardering</span> <u>voor</u><sup>1.221</sup> een beroep vertaalt zich onder meer in loon , <small>en je kunt niet anders dan vaststellen dat de maatschappelijke</small>"	-8.12110961384087	4.50943002649141
waardering/noun/het_nieuwsblad_19990422_01_30/472	waardering	het_nieuwsblad	Belgium	popular	bisschop/noun;spreek_uit/verb;alle/pron	"<small>mijn hart dat mijn land met zulke moordenaars samenwerkt .</small> <u>BISSCHOPPEN</u><sup>1.404</sup> Solidariteit Josée VAN CAIMERE Aarschot De <u>bisschoppen</u><sup>1.404</sup> <u>spreken</u><sup>3.267</sup> hun <span class='target'>waardering</span> uit over <u>allen</u><sup>1.873</sup> die Kosovaarse vluchtelingen opnemen . Mijn voorstel <small>: dat de ( moedige ) bisschoppen beginnen met de</small>"	-11.6550140650471	6.49514315009567
erkenning/noun/het_nieuwsblad_20030904_01_280/98	erkenning	het_nieuwsblad	Belgium	popular	Vlaams/noun;Commissariaat/name;Media/name;radio/noun;krijg/verb;frequentie/noun	"<small>groter zendbereik te krijgen . " Voor 1 december beslist</small> het <u>Vlaams</u><sup>1.395</sup> <u>Commissariaat</u><sup>3.277</sup> voor de <u>Media</u><sup>2.085</sup> welke <u>radio's</u><sup>1.804</sup> een nieuwe <span class='target'>erkenning</span> <u>krijgen</u><sup>1.673</sup> . In Turnhout zijn er vier <u>frequenties</u><sup>1.127</sup> ter beschikking <small>: twee van 100 , één van 501 en één</small>"	5.20485256082085	-14.8867600530156
erkenning/noun/volkskrant_20010901_181/9	erkenning	volkskrant	Netherlands	quality	krijg/verb;prestigieus/adj;wetenschappelijk/adj;werk/noun;chemicus/noun	"<small>Vier onderzoekers kregen woensdag deze prestigieuze</small> Vier onderzoekers <u>kregen</u><sup>1.673</sup> woensdag deze <u>prestigieuze</u><sup>1.791</sup> <span class='target'>erkenning</span> voor hun <u>wetenschappelijke</u><sup>1.58</sup> <u>werk</u><sup>1.059</sup> : een psychologe , een <u>chemicus</u><sup>2.693</sup> <small>, een chemicus , een bioloog-medicus en een meteoroloog .</small>"	6.17364223938075	-3.83207551058461
erkenning/noun/algemeen_dagblad_19990701_1/70	erkenning	algemeen_dagblad	Netherlands	popular	erom/pp;gemeenschappelijk/adj	"<small>wonen : " Dat is de verkeerde invalshoek . Het</small> gaat <u>erom</u><sup>1.315</sup> dat we elkaar leren kennen en dat we <span class='target'>erkenning</span> geven aan een situatie in ons <u>gemeenschappelijk</u><sup>1.057</sup> verleden . Meestal <small>wordt aan dit aspect weinig aandacht besteed ; en onbekend</small>"	-1.63848316972685	12.7411692253001
erkenning/noun/algemeen_dagblad_20010328_41/584	erkenning	algemeen_dagblad	Netherlands	popular	Albanees/noun;scholing/noun;als/prep;officieel/adj;taal/noun	"<small>redelijkheid kan nu worden gediscussieerd over de niet onredelijke verlangens</small> van de <u>Albanezen</u><sup>1.966</sup> : meer <u>scholing</u><sup>1.405</sup> in het <u>Albanees</u><sup>1.966</sup> en <span class='target'>erkenning</span> daarvan <u>als</u><sup>1.179</sup> <u>officiële</u><sup>2.681</sup> <u>taal</u><sup>1.603</sup> . Maar daarmee zijn de problemen <small>in Macedonië nog lang niet opgelost . De rebellen mogen</small>"	13.7013569853805	12.5674148999287
waardering/noun/volkskrant_20020311_53/54	waardering	volkskrant	Netherlands	quality	veel/det;voor/prep	"<small>de wensen en verlangens van de stadsbewoner : ' Koeien</small> en sloten met <u>veel</u><sup>1.479</sup> natuurshit ' . Amsterdammers hebben grote <span class='target'>waardering</span> <u>voor</u><sup>1.221</sup> het platteland . Ze komen er naar eigen zeggen <small>geregeld . Maar als gevraagd wordt welk landelijk gebied ze</small>"	-6.47142180631633	-9.07752858808728
erkenning/noun/volkskrant_19991105_75/403	erkenning	volkskrant	Netherlands	quality	jarenlang/adj;ministerie/noun;krijg/verb;bestaan/noun;ADHD/name	"<small>van therapie . Tel is de initiatiefnemer van de logeerfunctie</small> . <u>Jarenlang</u><sup>1.507</sup> heeft ze het <u>ministerie</u><sup>1.166</sup> van VWS bestookt om <span class='target'>erkenning</span> te <u>krijgen</u><sup>1.673</sup> voor het <u>bestaan</u><sup>1.134</sup> van hyperactieve kinderen ( <u>ADHD</u><sup>2.743</sup> <small>) . En voor de erkenning dat hun ouders geen</small>"	6.43941270595492	-8.95907348112388
waardering/noun/parool_20010917_203/199	waardering	parool	Netherlands	popular	;reken/verb	"<small>Kok benadrukte de onvoorwaardelijke steun van Nederland aan de VS</small> . " President Bush heeft recht op onze steun en <span class='target'>waardering</span> . De VS kunnen <u>rekenen</u><sup>1.835</sup> op volle steun van de <small>Nederlandse regering . " Pakistan heeft vandaag alle handel met</small>"	-8.17261675470933	-21.258435071726
erkenning/noun/het_nieuwsblad_20030701_01_551/1684	erkenning	het_nieuwsblad	Belgium	popular	gebrek/noun;	"<small>renners van nu ) " De Fransman houdt van diegene</small> die verliest en huilt " ( over het <u>gebrek</u><sup>2.262</sup> aan <span class='target'>erkenning</span> voor Anquetil in eigen land ) " Geen rancunes " <small>( over kinderen die Anquetil met haar dochter én schoondochter</small>"	-11.1388725527994	20.484518217038
waardering/noun/de_standaard_19990426_01_95/543	waardering	de_standaard	Belgium	quality	objectief/adj;	"<small>de studenten worden geprefereerd , op het gebied van de</small> onderwijskwaliteit inderdaad ook <u>objectief</u><sup>1.378</sup> de beste zijn . In de <span class='target'>waardering</span> van de jongelui komen beroemde universiteiten als die van München <small>, Heidelberg , Tübingen , Göttingen , Berlijn , Frankfort</small>"	-16.0717133216636	-2.44371631263456
waardering/noun/nrc_handelsblad_20000502_24/316	waardering	nrc_handelsblad	Netherlands	quality	voor/prep;inzicht/noun;krijg/verb	"<small>volgt , zegt in de winst van het bedrijf niet</small> al te geïnteresseerd te zijn . <u>Voor</u><sup>1.221</sup> houvast over de <span class='target'>waardering</span> van participatiemaatschappijen is het volgens hem belangrijker <u>inzicht</u><sup>1.131</sup> te <u>krijgen</u><sup>1.583</sup> <small>in de totale waarde van hun deelnemingen . Dit kan</small>"	5.77641350172213	-11.5126309840336
waardering/noun/de_standaard_20000126_01_66/1028	waardering	de_standaard	Belgium	quality	;breng_op/verb;bereidheid/noun	"<small>voorbeelden uit alle mogelijke andere vakken aan bod kunnen komen</small> . Wij zijn ervan overtuigd dat ook de bedrijfsleiders hiervoor <span class='target'>waardering</span> kunnen <u>opbrengen</u><sup>3.32</sup> en bijgevolg ietwat meer <u>bereidheid</u><sup>1.31</sup> tot geduld bij <small>de vorming van onze jeugd en hun kinderen . Wij</small>"	-7.03576466213398	-16.6572403464573
waardering/noun/de_morgen_19990713_01_116/126	waardering	de_morgen	Belgium	quality	KBC/name;waardeer_op/verb;Barco/name;Securities/name;voor/prep;Barco/name;trek_op/verb	"<small>over met nog één concurrent . Toch nog altijd '</small> reduceren ' <u>KBC</u><sup>2.87</sup> <u>waardeert</u><sup>3.26</sup> <u>Barco</u><sup>2.672</sup> op <u>KBC</u><sup>2.87</sup> <u>Securities</u><sup>3.25</sup> heeft zijn <span class='target'>waardering</span> <u>voor</u><sup>1.221</sup> <u>Barco</u><sup>2.672</sup> <u>opgetrokken</u><sup>1.646</sup> tot " reduceren " . Van een <small>normaal verkoopadvies werd het aandeel dus naar een zwak verkoopadvies</small>"	-19.5970410893764	-22.115802431922
